Rank,Club,Country,Level,Elo,From,To
None,Dinamo Bucuresti,ROM,1,1337.73388672,2025-04-29,2025-05-05
None,CSKA Sofia,BUL,1,1337.72119141,2025-04-27,2025-05-03
None,Bodrum,TUR,1,1337.39123535,2025-04-27,2025-05-11
None,Cherno More,BUL,1,1335.87438965,2025-04-28,2025-05-04
None,Grasshoppers,SUI,1,1335.24060059,2025-04-20,2025-05-03
None,Cartagena,ESP,2,1334.45129395,2025-05-01,2025-05-01
None,Kilmarnock,SCO,1,1331.31445312,2025-04-27,2025-05-03
None,Willem II,NED,1,1330.62976074,2025-04-28,2025-05-03
None,Caen,FRA,2,1329.71679688,2025-04-30,2025-05-02
None,Brommapojkarna,SWE,1,1329.11486816,2025-04-25,2025-05-01
None,Asteras Tripolis,GRE,1,1327.97131348,2025-04-27,2025-05-03
None,Beerschot AC,BEL,1,1324.82019043,2025-04-26,2025-05-04
None,Puszcza Niepolomice,POL,1,1324.50463867,2025-04-26,2025-05-03
None,Vejle,DEN,1,1324.30639648,2025-04-29,2025-05-04
None,Hermannstadt,ROM,1,1323.8293457,2025-04-27,2025-05-04
None,Slovacko,CZE,1,1323.44714355,2025-04-27,2025-05-04
None,Fakel Voronezh,RUS,1,1323.23168945,2025-04-28,2025-05-04
None,FC Khimki,RUS,1,1322.26525879,2025-04-28,2025-05-04
None,KFUM Oslo,NOR,1,1320.24157715,2025-04-28,2025-05-01
None,Nizhny Novgorod,RUS,1,1319.45202637,2025-04-27,2025-05-04
None,Gyoer,HUN,1,1319.31738281,2025-04-27,2025-05-03
None,Lok Zagreb,CRO,1,1318.33081055,2025-04-27,2025-05-03
None,Sion,SUI,1,1317.78015137,2025-04-22,2025-05-04
None,Atromitos,GRE,1,1316.2857666,2025-04-27,2025-05-03
None,Kryvbas,UKR,1,1315.35839844,2025-04-27,2025-05-02
None,Polissya Zhytomyr,UKR,1,1315.1171875,2025-04-28,2025-05-04
None,Stal Mielec,POL,1,1314.99890137,2025-04-29,2025-05-03
None,Dunajska,SLK,0,1314.55761719,2025-01-30,2025-07-05
None,Dundee United,SCO,1,1314.40405273,2025-04-27,2025-05-03
None,Hapoel Jerusalem,ISR,1,1312.86950684,2025-04-27,2025-05-03
None,Lechia,POL,1,1312.80090332,2025-04-27,2025-05-04
None,Valerenga,NOR,1,1311.43859863,2025-04-28,2025-05-01
None,Regensburg,GER,2,1311.29333496,2025-04-27,2025-05-03
None,Koper,SVN,1,1310.48486328,2025-05-01,2025-05-04
None,Winterthur,SUI,1,1309.94226074,2025-04-20,2025-05-03
None,Ham-Kam,NOR,1,1309.13671875,2025-04-28,2025-05-01
None,Zira,AZE,0,1309.11206055,2025-01-31,2025-07-10
None,Levadeiakos,GRE,1,1308.69360352,2025-04-29,2025-05-05
None,Zrinjski Mostar,BHZ,0,1307.78222656,2025-03-14,2025-07-08
None,Wisla,POL,0,1306.31054688,2025-04-18,2025-07-05
None,Netanya,ISR,1,1304.93981934,2025-04-28,2025-05-04
None,Kristiansund,NOR,1,1302.93676758,2025-04-28,2025-05-01
None,Aalborg,DEN,1,1301.95898438,2025-04-29,2025-05-05
None,Otelul Galati,ROM,1,1301.53588867,2025-04-26,2025-05-04
None,Yverdon Sport,SUI,1,1300.13671875,2025-04-22,2025-05-06
None,Sabah,AZE,0,1298.63781738,2025-01-31,2025-07-10
None,Varnamo,SWE,1,1298.53527832,2025-04-28,2025-05-01
None,OFI,GRE,1,1298.09143066,2025-04-27,2025-05-03
None,MTK,HUN,1,1297.34179688,2025-04-28,2025-05-03
None,Shamrock,IRL,0,1295.79528809,2025-02-21,2025-07-09
None,Diosgyori,HUN,1,1295.56506348,2025-04-27,2025-05-04
None,Motherwell,SCO,1,1294.43823242,2025-04-27,2025-05-03
None,HNK Gorica,CRO,1,1294.43688965,2025-04-29,2025-05-04
None,Arda,BUL,1,1294.16186523,2025-04-27,2025-05-04
None,Pyunik,ARM,0,1293.49389648,2025-01-01,2025-07-08
None,Haugesund,NOR,1,1292.7532959,2025-05-01,2025-05-01
None,Petrolul Ploiesti,ROM,1,1290.4699707,2025-04-29,2025-05-05
None,Bryne,NOR,1,1290.33764648,2025-04-28,2025-05-01
None,Sepsi,ROM,1,1289.88574219,2025-04-26,2025-05-02
None,FK Riga,LAT,0,1289.60632324,2025-01-31,2025-07-08
None,Dundee,SCO,1,1287.49060059,2025-04-27,2025-05-03
None,Sumqayit,AZE,0,1285.55529785,2025-01-31,2025-07-05
None,Klagenfurt,AUT,1,1285.07336426,2025-04-27,2025-05-02
None,Rukh Lviv,UKR,1,1284.84130859,2025-04-27,2025-05-02
None,Zorya,UKR,1,1284.19885254,2025-04-26,2025-05-04
None,Altach,AUT,1,1283.53283691,2025-04-27,2025-05-04
None,Panetolikos,GRE,1,1282.81420898,2025-04-29,2025-05-05
None,Vaduz,LIE,0,1279.65795898,2025-03-14,2025-07-22
None,Kuopio,FIN,0,1277.19067383,2025-01-01,2025-07-08
None,Ashdod,ISR,1,1275.70141602,2025-04-27,2025-05-03
None,Pardubice,CZE,1,1275.12304688,2025-04-27,2025-05-03
None,Iasi,ROM,1,1274.89575195,2025-04-26,2025-05-02
None,Zalaegerszegi,HUN,1,1274.83129883,2025-04-28,2025-05-04
None,Debrecen,HUN,1,1274.82849121,2025-04-26,2025-05-03
None,RFS,LAT,0,1274.02429199,2025-01-31,2025-07-08
None,Wattens,AUT,1,1272.9609375,2025-04-27,2025-05-03
None,Bnei Sakhinin,ISR,1,1272.95959473,2025-04-27,2025-05-03
None,UTA Arad,ROM,1,1272.46484375,2025-04-27,2025-05-05
None,NFC Volos,GRE,1,1270.98779297,2025-04-29,2025-05-05
None,Botosani,ROM,1,1270.13562012,2025-04-28,2025-05-03
None,Videoton,HUN,1,1269.19970703,2025-04-27,2025-05-04
None,Dukla,CZE,1,1269.07556152,2025-04-28,2025-05-03
None,Degerfors,SWE,1,1267.96325684,2025-04-28,2025-05-01
None,Halmstad,SWE,1,1267.29772949,2025-04-28,2025-05-01
None,St Patricks,IRL,0,1264.93811035,2025-02-21,2025-07-09
None,Noah,ARM,0,1264.0534668,2025-01-01,2025-07-08
None,Karpaty,UKR,1,1262.33544922,2025-04-27,2025-05-02
None,Ujpest,HUN,1,1258.01489258,2025-04-27,2025-05-03
None,Vikingur,ISL,0,1257.9041748,2025-02-21,2025-07-08
None,Ross County,SCO,1,1257.65356445,2025-04-27,2025-05-03
None,GAK,AUT,1,1256.74194336,2025-04-26,2025-05-02
None,Kolos,UKR,1,1255.97033691,2025-04-28,2025-05-04
None,Borac Banja Luka,BHZ,0,1255.4597168,2025-03-14,2025-07-08
None,Hatayspor,TUR,1,1255.04199219,2025-04-26,2025-05-03
None,Panserraikos,GRE,1,1248.36083984,2025-04-29,2025-05-05
None,Backa Topola,SRB,1,1248.01721191,2025-04-28,2025-05-03
None,Adana Demirspor,TUR,1,1247.54223633,2025-04-28,2025-05-04
None,Veres,UKR,1,1246.82019043,2025-04-28,2025-05-03
None,Bravo,SVN,1,1245.55944824,2025-04-29,2025-05-02
None,Kecskemeti,HUN,1,1242.45959473,2025-04-28,2025-05-04
None,St Johnstone,SCO,1,1240.46911621,2025-04-27,2025-05-03
None,Maccabi Bnei Raina,ISR,1,1240.2331543,2025-04-27,2025-05-03
None,FK Sarajevo,BHZ,0,1240.11486816,2025-03-14,2025-07-08
None,HJK Helsinki,FIN,0,1239.10522461,2025-01-01,2025-07-08
None,Shelbourne,IRL,0,1238.70007324,2025-02-21,2025-07-09
None,Novi Sad,SRB,1,1238.43994141,2025-04-28,2025-05-02
None,Aktobe,KAZ,0,1237.74133301,2025-01-01,2025-07-08
None,Oester,SWE,1,1234.48168945,2025-04-30,2025-05-01
None,Metalist 1925,UKR,1,1234.20556641,2025-01-31,2025-06-01
None,Ironi Tiberias,ISR,1,1233.67199707,2025-04-27,2025-05-03
None,Kalithea,GRE,1,1232.0592041,2025-04-29,2025-05-05
None,Ararat,ARM,0,1229.59350586,2025-01-01,2025-07-08
None,Tobol,KAZ,0,1228.64819336,2025-01-01,2025-07-05
None,Derry City,IRL,0,1226.78564453,2025-02-21,2025-07-09
None,LNZ,UKR,1,1221.57434082,2025-04-27,2025-05-04
None,M Petach Tikva,ISR,1,1219.50439453,2025-04-27,2025-05-03
None,Nyiregyhaza,HUN,1,1219.43579102,2025-04-26,2025-05-04
None,Slavia Sofia,BUL,1,1218.67407227,2025-04-26,2025-05-02
None,Corvinul Hunedoara,ROM,0,1218.05493164,2025-03-14,2025-07-05
None,Vorskla,UKR,1,1217.82165527,2025-04-28,2025-05-04
None,Drita,KOS,0,1217.79748535,2025-01-01,2025-07-08
None,Botev Plovdiv,BUL,1,1215.85046387,2025-04-28,2025-05-04
None,Kragujevac,SRB,1,1214.44104004,2025-04-28,2025-05-04
None,Sibenik,CRO,1,1214.33898926,2025-04-29,2025-05-02
None,Dinamo Minsk,BLR,0,1213.3963623,2025-01-01,2025-07-09
None,Kiryat Shmona,ISR,1,1211.78735352,2025-04-27,2025-05-03
None,Obolon Kyiv,UKR,1,1209.04833984,2025-04-27,2025-05-03
None,Ilves Tampere,FIN,0,1208.48547363,2025-01-01,2025-07-08
None,Auda,LAT,0,1208.2767334,2025-01-31,2025-07-08
None,Zalgiris Vilnius,LIT,0,1206.70324707,2025-01-01,2025-07-09
None,Banants,ARM,0,1205.81433105,2025-01-01,2025-07-08
None,Velez Mostar,BHZ,0,1205.63708496,2025-03-14,2025-07-05
None,Ordabasy,KAZ,0,1203.40258789,2025-01-01,2025-07-08
None,Breidablik,ISL,0,1202.88439941,2025-02-21,2025-07-08
None,Seinajoki,FIN,0,1202.08825684,2025-01-01,2025-07-08
None,Unirea Slobozia,ROM,1,1198.37194824,2025-04-26,2025-05-03
None,Petrocub,MOL,0,1196.45617676,2025-01-01,2025-07-08
None,Valur,ISL,0,1195.8840332,2025-02-21,2025-07-08
None,Mura,SVN,1,1192.25109863,2025-04-29,2025-05-03
None,CSKA 1948 Sofia,BUL,1,1190.09057617,2025-04-29,2025-05-02
None,Hapoel Eran Hadera,ISR,1,1188.18212891,2025-04-27,2025-05-03
None,Liepajas,LAT,0,1185.72998047,2025-01-31,2025-07-05
None,Beroe Stara Zagora,BUL,1,1185.12438965,2025-04-28,2025-05-03
None,Ballkani,KOS,0,1184.97155762,2025-01-01,2025-07-08
None,Primorje,SVN,1,1183.54931641,2025-04-27,2025-05-04
None,Lamia,GRE,1,1183.36743164,2025-04-29,2025-05-05
None,Radomlje,SVN,1,1179.10522461,2025-04-27,2025-05-03
None,Saburtalo,GEO,0,1178.19897461,2025-01-01,2025-07-08
None,Shkendija,MAC,0,1177.32739258,2025-01-01,2025-07-08
None,Livyi Bereh,UKR,1,1177.03442383,2025-04-26,2025-05-02
None,Cukaricki,SRB,1,1174.0123291,2025-04-29,2025-05-03
None,Milsami Orhei,MOL,0,1169.62426758,2025-01-01,2025-07-08
None,Stjarnan,ISL,0,1165.37646484,2025-02-21,2025-07-05
None,Ceske Budejovice,CZE,1,1165.1237793,2025-04-27,2025-05-04
None,Gloria Buzau,ROM,1,1164.54345703,2025-04-28,2025-05-03
None,Torpedo Kutaisi,GEO,0,1164.16381836,2025-01-01,2025-07-08
None,Novi Pazar,SRB,1,1162.41162109,2025-04-29,2025-05-04
None,Spartak Varna,BUL,1,1160.78662109,2025-04-27,2025-05-04
None,Klaksvik,FAR,0,1159.95324707,2025-01-01,2025-07-08
None,Inhulets,UKR,1,1157.96020508,2025-04-26,2025-05-03
None,Lok Plovdiv,BUL,1,1157.94104004,2025-04-29,2025-05-02
None,Partizani Tirana,ALB,0,1156.84179688,2025-01-01,2025-07-08
None,Zimbru,MOL,0,1155.95031738,2025-01-01,2025-07-08
None,Levski Krumovgrad,BUL,1,1150.83422852,2025-04-26,2025-05-01
None,Domzale,SVN,1,1150.66931152,2025-04-27,2025-05-04
None,Mladost Lucani,SRB,1,1149.59362793,2025-04-29,2025-05-04
None,OFK,SRB,1,1149.20019531,2025-04-28,2025-05-02
None,Chernomorets,UKR,1,1147.6451416,2025-04-27,2025-05-03
None,Batumi,GEO,0,1143.13012695,2025-01-01,2025-07-05
None,Flora Tallinn,EST,0,1142.63122559,2025-01-01,2025-07-08
None,Zlatibor,SRB,1,1141.60998535,2025-04-29,2025-05-04
None,Lok Sofia,BUL,1,1141.08166504,2025-04-26,2025-05-02
None,Egnatia,ALB,0,1135.38818359,2025-01-01,2025-07-08
None,Nafta,SVN,1,1128.91455078,2025-04-28,2025-05-02
None,Panevezys,LIT,0,1127.44165039,2025-01-01,2025-07-05
None,The New Saints,WAL,0,1127.13720703,2025-01-01,2025-07-08
None,IMT,SRB,1,1125.56616211,2025-04-27,2025-05-04
None,TransINVEST,LIT,0,1124.7097168,2025-01-01,2025-07-05
None,Dinamo Brest,BLR,0,1121.05566406,2025-01-01,2025-07-09
None,Vllaznia,ALB,0,1117.92810059,2025-01-01,2025-07-08
None,Zeleznicar Pancevo,SRB,1,1117.22973633,2025-04-29,2025-05-04
None,Septemvri Sofia,BUL,1,1115.95910645,2025-04-29,2025-05-02
None,Neman Grodno,BLR,0,1115.80456543,2025-01-01,2025-07-09
None,Tikves,MAC,0,1114.75292969,2025-01-01,2025-07-05
None,Tirana,ALB,0,1114.69067383,2025-01-01,2025-07-05
None,Dinamo Tbilisi,GEO,0,1106.90856934,2025-01-01,2025-07-05
None,Siauliai,LIT,0,1105.91015625,2025-01-01,2025-07-05
None,Linfield,NIR,0,1102.65942383,2025-01-01,2025-07-08
None,Krusevac,SRB,1,1100.15307617,2025-04-29,2025-05-03
None,Hamrun,MLT,0,1098.66833496,2025-01-01,2025-07-08
None,Nis,SRB,1,1094.30102539,2025-04-29,2025-05-03
None,Struga,MAC,0,1087.32653809,2025-01-01,2025-07-05
None,Mornar,MNT,0,1085.00390625,2025-01-01,2025-07-05
None,Niedercorn,LUX,0,1084.9855957,2025-01-01,2025-07-05
None,Decic,MNT,0,1084.34790039,2025-01-01,2025-07-08
None,Dudelange,LUX,0,1081.26477051,2025-01-01,2025-07-08
None,Llapi,KOS,0,1075.31604004,2025-01-01,2025-07-05
None,Torpedo Zhodino,BLR,0,1075.11975098,2025-01-01,2025-07-09
None,Paide Linnameeskond,EST,0,1074.60168457,2025-01-01,2025-07-08
None,Crusaders,NIR,0,1074.38952637,2025-01-01,2025-07-05
None,Botev Vratsa,BUL,1,1073.17553711,2025-04-29,2025-05-02
None,B 36 Torshavn,FAR,0,1067.34130859,2025-01-01,2025-07-05
None,Una Strassen,LUX,0,1066.4753418,2025-01-01,2025-07-08
None,Differdang,LUX,0,1065.87243652,2025-01-01,2025-07-08
None,Gota,FAR,0,1061.19055176,2025-01-01,2025-07-08
None,Malisheva,KOS,0,1059.91247559,2025-01-01,2025-07-08
None,Larne,NIR,0,1053.89489746,2025-01-01,2025-07-08
None,Floriana,MLT,0,1053.81933594,2025-01-01,2025-07-08
None,Tekstilac Odzaci,SRB,1,1053.58105469,2025-04-27,2025-05-03
None,HB Torshavn,FAR,0,1050.90234375,2025-01-01,2025-07-08
None,Cliftonville,NIR,0,1050.16418457,2025-01-01,2025-07-08
None,Hebar,BUL,1,1048.47607422,2025-04-26,2025-05-01
None,Marsaxlokk,MLT,0,1048.00817871,2025-01-01,2025-07-05
None,FC Infonet,EST,0,1047.51000977,2025-01-01,2025-07-08
None,Kalev,EST,0,1044.25756836,2025-01-01,2025-07-05
None,Sliema Wanderers,MLT,0,1039.95922852,2025-01-01,2025-07-05
None,Podgorica,MNT,0,1037.45458984,2025-01-01,2025-07-08
None,Jedinstvo Ub,SRB,1,1021.6887207,2025-04-29,2025-05-04
None,Caernarfon Town,WAL,0,1006.66442871,2025-01-01,2025-07-05
None,Bala,WAL,0,995.759460449,2025-01-01,2025-07-05
None,Connahs Quay,WAL,0,995.107849121,2025-01-01,2025-07-05
None,Escaldes,AND,0,965.057250977,2025-01-01,2025-07-09
None,Lincoln,GIB,0,963.252685547,2025-01-01,2025-07-08
None,St Josephs,GIB,0,907.828308105,2025-01-01,2025-07-08
None,Escale,AND,0,901.204467773,2025-01-01,2025-07-05
None,FCB Magpies,GIB,0,896.844543457,2025-01-01,2025-07-08
None,Atletic Club Escaldes,AND,0,879.769836426,2025-01-01,2025-07-09
None,SS Virtus,SMR,0,708.074829102,2025-01-01,2025-07-08
None,Tre Penne,SMR,0,695.420898438,2025-01-01,2025-07-05
None,La Fiorita,SMR,0,690.110168457,2025-01-01,2025-07-08


