Rank,Club,Country,Level,Elo,From,To
None,Karvina,CZE,1,1335.91503906,2025-08-31,2025-09-13
None,Dresden,GER,2,1334.34448242,2025-09-01,2025-09-14
None,CSKA Sofia,BUL,1,1332.59460449,2025-08-31,2025-09-13
None,Grasshoppers,SUI,1,1331.2467041,2025-08-31,2025-09-14
None,Kristiansund,NOR,1,1330.86584473,2025-09-01,2025-09-12
None,Istra 1961,CRO,1,1330.34094238,2025-08-30,2025-09-12
None,Mlada Boleslav,CZE,1,1330.30773926,2025-08-31,2025-09-13
None,Kosice,SLK,0,1329.74926758,2025-08-29,2025-10-02
None,Ham-Kam,NOR,1,1328.92736816,2025-09-01,2025-09-14
None,Lechia,POL,1,1328.54602051,2025-09-01,2025-09-12
None,Sochi,RUS,1,1328.52661133,2025-08-31,2025-09-14
None,Thun,SUI,1,1327.59350586,2025-08-31,2025-09-13
None,Koper,SVN,1,1327.42712402,2025-08-30,2025-09-14
None,Zulte Waregem,BEL,1,1326.89575195,2025-09-01,2025-09-13
None,OFI,GRE,1,1326.61193848,2025-08-31,2025-09-14
None,Norrkoeping,SWE,1,1325.05578613,2025-09-01,2025-09-13
None,RAAL,BEL,1,1324.88500977,2025-08-31,2025-09-13
None,Viitorul,ROM,1,1324.34912109,2025-08-29,2025-09-01
None,Arka,POL,1,1324.25610352,2025-08-30,2025-09-14
None,Cherno More,BUL,1,1324.10388184,2025-08-30,2025-09-15
None,Fatih Karaguemruek,TUR,1,1322.78796387,2025-08-31,2025-09-13
None,Kilmarnock,SCO,1,1322.16503906,2025-08-31,2025-09-14
None,Beitar,ISR,1,1320.11474609,2025-09-01,2025-09-15
None,Motherwell,SCO,1,1318.78601074,2025-08-31,2025-09-13
None,Osijek,CRO,1,1317.81237793,2025-09-01,2025-09-14
None,Asteras Tripolis,GRE,1,1317.72619629,2025-09-01,2025-09-14
None,Winterthur,SUI,1,1317.61450195,2025-08-31,2025-09-14
None,Panetolikos,GRE,1,1314.91430664,2025-08-31,2025-09-13
None,Teplice,CZE,1,1314.09448242,2025-08-31,2025-09-13
None,Lok Zagreb,CRO,1,1313.82971191,2025-09-01,2025-09-13
None,Dundee United,SCO,1,1313.77832031,2025-09-01,2025-09-13
None,Nizhny Novgorod,RUS,1,1313.69348145,2025-08-31,2025-09-13
None,Kocaelispor,TUR,1,1312.43188477,2025-08-31,2025-09-14
None,Kryvbas,UKR,1,1312.27575684,2025-08-31,2025-09-14
None,Hermannstadt,ROM,1,1311.51489258,2025-08-31,2025-09-15
None,Polissya Zhytomyr,UKR,1,1309.42895508,2025-09-01,2025-09-14
None,Varazdin,CRO,1,1308.92407227,2025-08-31,2025-09-13
None,Zira,AZE,0,1308.82946777,2025-08-28,2025-09-16
None,Stromsgodset,NOR,1,1307.43823242,2025-09-01,2025-09-14
None,UTA Arad,ROM,1,1305.42700195,2025-08-30,2025-09-13
None,BW Linz,AUT,1,1305.32836914,2025-08-31,2025-09-13
None,Aberdeen,SCO,1,1305.28796387,2025-09-01,2025-09-13
None,Otelul Galati,ROM,1,1303.98010254,2025-08-29,2025-09-01
None,Genclerbirligi,TUR,1,1302.98547363,2025-09-01,2025-09-15
None,Nakchivan,AZE,0,1302.94580078,2025-08-28,2025-09-16
None,Wattens,AUT,1,1302.8885498,2025-09-01,2025-09-14
None,Kairat,KAZ,0,1301.77697754,2025-08-27,2025-09-18
None,Bryne,NOR,1,1300.94592285,2025-08-31,2025-09-14
None,Sabah,AZE,0,1300.93347168,2025-08-28,2025-09-16
None,Slovacko,CZE,1,1299.87402344,2025-08-31,2025-09-14
None,Ried,AUT,1,1299.5802002,2025-08-31,2025-09-14
None,Olexandriya,UKR,1,1299.37097168,2025-09-01,2025-09-12
None,Botosani,ROM,1,1296.9296875,2025-09-01,2025-09-14
None,Debrecen,HUN,1,1296.61157227,2025-09-01,2025-09-21
None,Altach,AUT,1,1296.59228516,2025-09-01,2025-09-13
None,Hapoel Jerusalem,ISR,1,1296.50024414,2025-08-31,2025-09-14
None,Slaven Belupo,CRO,1,1296.00866699,2025-08-31,2025-09-12
None,St Patricks,IRL,0,1295.68725586,2025-08-29,2025-10-02
None,Kolos,UKR,1,1294.63427734,2025-08-31,2025-09-14
None,Halmstad,SWE,1,1291.90039062,2025-08-31,2025-09-13
None,Zorya,UKR,1,1288.91113281,2025-08-30,2025-09-14
None,Tescoma Zlin,CZE,1,1288.55078125,2025-09-01,2025-09-13
None,Varnamo,SWE,1,1288.4420166,2025-08-31,2025-09-14
None,Dukla,CZE,1,1287.88891602,2025-08-31,2025-09-13
None,Netanya,ISR,1,1284.83203125,2025-09-01,2025-09-20
None,Vaduz,LIE,0,1283.40185547,2025-08-29,2025-09-24
None,FK Riga,LAT,0,1283.32739258,2025-08-29,2025-12-31
None,Pyunik,ARM,0,1281.22741699,2025-08-29,2025-10-02
None,Zrinjski Mostar,BHZ,0,1279.40356445,2025-08-29,2025-10-02
None,Vikingur,ISL,0,1279.02160645,2025-08-29,2025-10-02
None,Noah,ARM,0,1278.88244629,2025-08-29,2025-10-02
None,Kuopio,FIN,0,1278.08679199,2025-08-29,2025-10-02
None,Petrolul Ploiesti,ROM,1,1276.62731934,2025-08-29,2025-09-01
None,MTK,HUN,1,1274.98461914,2025-08-31,2025-09-21
None,Arda,BUL,1,1274.6953125,2025-09-01,2025-09-13
None,Dundee,SCO,1,1273.07995605,2025-09-01,2025-09-13
None,Diosgyori,HUN,1,1272.9777832,2025-08-31,2025-09-19
None,NFC Volos,GRE,1,1271.9642334,2025-08-31,2025-09-13
None,Shelbourne,IRL,0,1270.79675293,2025-08-29,2025-10-02
None,Aarau,SUI,1,1270.26574707,2025-08-29,2025-09-24
None,Ashdod,ISR,1,1267.71276855,2025-08-31,2025-09-15
None,Novi Sad,SRB,1,1266.72631836,2025-08-31,2025-09-13
None,Zalaegerszegi,HUN,1,1266.03015137,2025-08-31,2025-09-21
None,Oester,SWE,1,1264.01574707,2025-09-01,2025-09-14
None,Metalist 1925,UKR,1,1263.86791992,2025-08-31,2025-09-13
None,Bnei Sakhinin,ISR,1,1263.54064941,2025-08-31,2025-09-21
None,GAK,AUT,1,1262.65625,2025-08-31,2025-09-13
None,Bravo,SVN,1,1261.22216797,2025-08-31,2025-09-14
None,Arges Pitesti,ROM,1,1258.8104248,2025-08-29,2025-09-13
None,Rukh Lviv,UKR,1,1257.2767334,2025-08-31,2025-09-13
None,HNK Gorica,CRO,1,1253.44311523,2025-08-30,2025-09-14
None,Derry City,IRL,0,1251.32092285,2025-08-29,2025-10-02
None,Ujpest,HUN,1,1248.77258301,2025-08-31,2025-09-20
None,Pardubice,CZE,1,1248.45202637,2025-08-31,2025-09-14
None,Aktobe,KAZ,0,1245.9987793,2025-08-27,2025-09-18
None,Panserraikos,GRE,1,1245.4387207,2025-08-31,2025-09-13
None,Karpaty,UKR,1,1244.12426758,2025-08-30,2025-09-14
None,Ararat,ARM,0,1240.85498047,2025-08-29,2025-10-02
None,Kisvarda,HUN,1,1240.08654785,2025-08-31,2025-09-21
None,HJK Helsinki,FIN,0,1240.02624512,2025-08-29,2025-10-02
None,Unirea Slobozia,ROM,1,1239.6496582,2025-08-31,2025-09-15
None,Obolon Kyiv,UKR,1,1234.11975098,2025-08-31,2025-09-13
None,Haugesund,NOR,1,1233.51831055,2025-09-01,2025-09-14
None,Larisa,GRE,1,1229.70031738,2025-08-31,2025-09-14
None,Kifisias,GRE,1,1229.41491699,2025-08-31,2025-09-14
None,LNZ,UKR,1,1228.14477539,2025-09-01,2025-09-12
None,Degerfors,SWE,1,1225.42297363,2025-09-01,2025-09-13
None,CSKA 1948 Sofia,BUL,1,1224.66992188,2025-09-01,2025-09-15
None,RFS,LAT,0,1221.79467773,2025-08-29,2025-12-31
None,Backa Topola,SRB,1,1221.76452637,2025-08-31,2025-09-14
None,Drita,KOS,0,1221.13330078,2025-08-29,2025-10-02
None,Maccabi Bnei Raina,ISR,1,1217.20568848,2025-08-31,2025-09-20
None,Zeljeznicar,BHZ,0,1216.4083252,2025-08-29,2025-10-02
None,Ironi Tiberias,ISR,1,1214.36572266,2025-08-31,2025-09-20
None,Breidablik,ISL,0,1214.29980469,2025-08-29,2025-10-02
None,Veres,UKR,1,1212.50158691,2025-09-01,2025-09-12
None,Nyiregyhaza,HUN,1,1211.4465332,2025-09-01,2025-09-20
None,Shkendija,MAC,0,1210.64196777,2025-08-29,2025-10-02
None,Livingston,SCO,1,1210.49304199,2025-08-31,2025-09-13
None,FK Sarajevo,BHZ,0,1209.88720703,2025-08-29,2025-10-02
None,Borac Banja Luka,BHZ,0,1209.48791504,2025-08-29,2025-10-02
None,Falkirk,SCO,1,1207.1159668,2025-09-01,2025-09-13
None,Valur,ISL,0,1205.27099609,2025-08-29,2025-10-02
None,H Tel Aviv,ISR,1,1204.8737793,2025-08-31,2025-09-15
None,Ordabasy,KAZ,0,1204.84570312,2025-08-27,2025-09-18
None,Dinamo Minsk,BLR,0,1202.69592285,2025-08-29,2025-12-31
None,Lok Plovdiv,BUL,1,1202.02392578,2025-08-31,2025-09-14
None,Kazincbarcika,HUN,1,1201.02722168,2025-08-30,2025-09-20
None,Ilves Tampere,FIN,0,1198.74926758,2025-08-29,2025-10-02
None,Lok Sofia,BUL,1,1197.08117676,2025-08-30,2025-09-14
None,H Petach Tikva,ISR,1,1196.5423584,2025-08-31,2025-09-16
None,Novi Pazar,SRB,1,1195.06774902,2025-09-01,2025-09-13
None,Akureyri,ISL,0,1193.38647461,2025-08-29,2025-10-02
None,Botev Plovdiv,BUL,1,1192.55627441,2025-09-01,2025-09-12
None,Csikszereda,ROM,1,1192.18579102,2025-08-29,2025-09-01
None,Klaksvik,FAR,0,1189.47131348,2025-08-15,2025-12-31
None,Kragujevac,SRB,1,1187.33898926,2025-09-01,2025-09-13
None,Metaloglobus,ROM,1,1184.69775391,2025-08-29,2025-09-13
None,Dinamo Tirana,ALB,0,1183.72375488,2025-08-29,2025-12-31
None,Auda,LAT,0,1179.07128906,2025-08-29,2025-12-31
None,Neman Grodno,BLR,0,1179.02661133,2025-08-29,2025-12-31
None,Ballkani,KOS,0,1176.96472168,2025-08-29,2025-10-02
None,Seinajoki,FIN,0,1176.55065918,2025-08-29,2025-10-02
None,Cukaricki,SRB,1,1174.7722168,2025-08-30,2025-09-13
None,Banants,ARM,0,1173.95056152,2025-08-29,2025-10-02
None,Kiryat Shmona,ISR,1,1173.40783691,2025-08-31,2025-09-20
None,Daugavpils,LAT,0,1171.93493652,2025-08-29,2025-12-31
None,Zeleznicar Pancevo,SRB,1,1168.26538086,2025-09-01,2025-09-14
None,Aluminij,SVN,1,1168.12548828,2025-08-30,2025-09-14
None,Zalgiris Vilnius,LIT,0,1167.50366211,2025-08-15,2025-12-31
None,Beroe Stara Zagora,BUL,1,1165.05664062,2025-09-01,2025-09-12
None,Torpedo Kutaisi,GEO,0,1159.65441895,2025-08-01,2025-12-31
None,Petrocub,MOL,0,1159.45910645,2025-08-15,2025-12-31
None,Partizani Tirana,ALB,0,1158.83312988,2025-08-29,2025-12-31
None,Egnatia,ALB,0,1157.89331055,2025-08-29,2025-12-31
None,Primorje,SVN,1,1156.98657227,2025-09-01,2025-09-14
None,Slavia Sofia,BUL,1,1154.8248291,2025-08-31,2025-09-15
None,OFK,SRB,1,1153.84936523,2025-08-30,2025-09-13
None,FC Spaeri,GEO,0,1150.32836914,2025-08-01,2025-12-31
None,Dila Gori,GEO,0,1149.45703125,2025-08-01,2025-12-31
None,Saburtalo,GEO,0,1149.44433594,2025-08-01,2025-12-31
None,Mura,SVN,1,1149.24401855,2025-09-01,2025-09-13
None,Radomlje,SVN,1,1148.94213867,2025-08-31,2025-09-13
None,Vllaznia,ALB,0,1145.86279297,2025-08-29,2025-12-31
None,Kudrivka,UKR,1,1143.77612305,2025-08-30,2025-09-12
None,Botev Vratsa,BUL,1,1136.63720703,2025-08-30,2025-09-12
None,Mladost Lucani,SRB,1,1132.83972168,2025-08-31,2025-09-14
None,Kauno Zalgiris,LIT,0,1131.27331543,2025-08-15,2025-12-31
None,Flora Tallinn,EST,0,1130.34924316,2025-08-15,2025-12-31
None,Spartak Varna,BUL,1,1129.19445801,2025-08-31,2025-09-13
None,Dinamo Brest,BLR,0,1124.8527832,2025-08-29,2025-12-31
None,Hamrun,MLT,0,1124.80505371,2025-08-29,2025-10-02
None,Levski Krumovgrad,BUL,1,1124.65539551,2025-08-29,2025-09-24
None,SK Poltava,UKR,1,1123.96777344,2025-08-30,2025-09-14
None,IMT,SRB,1,1122.13134766,2025-09-01,2025-09-13
None,Zimbru,MOL,0,1121.74816895,2025-08-15,2025-12-31
None,Episentr,UKR,1,1114.5020752,2025-08-31,2025-09-13
None,Vukovar,CRO,1,1114.04882812,2025-08-31,2025-09-14
None,Linfield,NIR,0,1112.89929199,2025-08-29,2025-12-31
None,Banga,LIT,0,1112.11181641,2025-08-15,2025-12-31
None,Torpedo Zhodino,BLR,0,1109.97851562,2025-08-29,2025-12-31
None,Zlatibor,SRB,1,1109.97265625,2025-09-01,2025-09-14
None,Krusevac,SRB,1,1106.5838623,2025-09-01,2025-09-14
None,Milsami Orhei,MOL,0,1106.4597168,2025-08-15,2025-12-31
None,Hegelmann,LIT,0,1105.8293457,2025-08-15,2025-12-31
None,Septemvri Sofia,BUL,1,1102.06384277,2025-08-30,2025-09-13
None,Domzale,SVN,1,1099.02209473,2025-09-01,2025-09-14
None,Decic,MNT,0,1098.27709961,2025-08-01,2025-12-31
None,Nis,SRB,1,1093.64489746,2025-09-01,2025-09-14
None,Vardar,MAC,0,1093.296875,2025-08-29,2025-10-02
None,Sileks,MAC,0,1084.62585449,2025-08-29,2025-10-02
None,Paide Linnameeskond,EST,0,1082.51745605,2025-08-15,2025-12-31
None,Sutjeska,MNT,0,1082.15710449,2025-08-01,2025-12-31
None,Rabotnicki,MAC,0,1074.94921875,2025-08-29,2025-10-02
None,Prishtine,KOS,0,1071.87976074,2025-08-29,2025-10-02
None,Ivanjica,SRB,1,1067.6394043,2025-08-31,2025-09-13
None,Nomme Kalju,EST,0,1067.46813965,2025-08-15,2025-12-31
None,Floriana,MLT,0,1066.5324707,2025-08-29,2025-10-02
None,The New Saints,WAL,0,1066.42773438,2025-07-30,2025-12-31
None,Differdang,LUX,0,1064.40563965,2025-08-29,2025-12-31
None,Montana 1921,BUL,1,1064.02490234,2025-08-30,2025-09-12
None,Larne,NIR,0,1059.32751465,2025-08-29,2025-12-31
None,Hibernians Paola,MLT,0,1058.39904785,2025-08-29,2025-10-02
None,R Letzebuerg,LUX,0,1055.80236816,2025-08-29,2025-12-31
None,Radnik Surdulica,SRB,1,1055.10986328,2025-08-31,2025-09-13
None,Birkirkara,MLT,0,1053.95593262,2025-08-29,2025-10-02
None,Dungannon,NIR,0,1052.24328613,2025-08-29,2025-12-31
None,Blagoevgrad,BUL,1,1050.54589844,2025-08-29,2025-09-24
None,FC Infonet,EST,0,1050.10693359,2025-08-15,2025-12-31
None,HB Torshavn,FAR,0,1050.02600098,2025-08-15,2025-12-31
None,Una Strassen,LUX,0,1047.87158203,2025-08-29,2025-12-31
None,Dobrudzha,BUL,1,1047.15966797,2025-08-30,2025-09-15
None,Malisheva,KOS,0,1044.98461914,2025-08-29,2025-10-02
None,Runavik,FAR,0,1039.27258301,2025-08-15,2025-12-31
None,Dudelange,LUX,0,1035.68371582,2025-08-29,2025-12-31
None,Podgorica,MNT,0,1034.60522461,2025-08-01,2025-12-31
None,Hebar,BUL,1,1033.51965332,2025-08-29,2025-09-24
None,Gota,FAR,0,1033.25927734,2025-08-15,2025-12-31
None,Cliftonville,NIR,0,1032.94494629,2025-08-29,2025-12-31
None,Lincoln,GIB,0,1020.64465332,2025-08-29,2025-10-02
None,Escaldes,AND,0,1002.06817627,2025-08-01,2025-12-31
None,Penybont,WAL,0,988.081848145,2025-07-30,2025-12-31
None,Haverfordwest,WAL,0,985.360229492,2025-07-30,2025-12-31
None,Santa Coloma,AND,0,954.305236816,2025-08-01,2025-12-31
None,St Josephs,GIB,0,949.521057129,2025-08-29,2025-10-02
None,Atletic Club Escaldes,AND,0,944.222595215,2025-08-01,2025-12-31
None,FCB Magpies,GIB,0,916.444641113,2025-08-29,2025-10-02
None,SS Virtus,SMR,0,767.627746582,2025-08-29,2025-12-31
None,Tre Fiori,SMR,0,736.193237305,2025-08-29,2025-12-31
None,La Fiorita,SMR,0,716.190124512,2025-08-29,2025-12-31


