Rank,Club,Country,Level,Elo,From,To
None,Korona,POL,1,1332.84423828,2025-01-01,2025-02-02
None,Aalborg,DEN,1,1332.08483887,2025-01-01,2025-01-23
None,Nizhny Novgorod,RUS,1,1331.2791748,2025-01-01,2025-03-01
None,Kryvbas,UKR,1,1330.46728516,2025-01-01,2025-01-21
None,Viitorul,ROM,1,1329.44506836,2025-01-01,2025-01-20
None,Radomiak,POL,1,1328.98864746,2025-01-01,2025-02-02
None,St Mirren,SCO,1,1328.57983398,2025-01-01,2025-01-02
None,SonderjyskE,DEN,1,1328.18664551,2025-01-01,2025-01-23
None,Diosgyori,HUN,1,1327.5201416,2025-01-01,2025-01-23
None,Pardubice,CZE,1,1326.80090332,2025-01-01,2025-01-22
None,Varazdin,CRO,1,1326.1237793,2025-01-01,2025-01-22
None,Adana Demirspor,TUR,1,1325.1517334,2025-01-01,2025-01-04
None,Sandefjord,NOR,1,1324.90380859,2025-01-01,2025-01-23
None,GAIS,SWE,1,1323.34448242,2025-01-01,2025-01-23
None,CSKA Sofia,BUL,1,1323.30639648,2025-01-01,2025-01-23
None,Motherwell,SCO,1,1323.20935059,2025-01-01,2025-01-02
None,Klagenfurt,AUT,1,1320.05273438,2025-01-01,2025-01-21
None,Dynamo Makhachkala,RUS,1,1319.73620605,2025-01-01,2025-02-28
None,Grasshoppers,SUI,1,1318.39025879,2025-01-01,2025-01-18
None,Haugesund,NOR,1,1318.0279541,2025-01-01,2025-01-23
None,Zira,AZE,0,1317.5970459,2025-01-01,2025-01-23
None,Norrkoeping,SWE,1,1316.66271973,2025-01-01,2025-01-23
None,Dunajska,SLK,0,1316.56225586,2025-01-01,2025-01-21
None,Lyngby,DEN,1,1316.43652344,2025-01-01,2025-01-23
None,Karvina,CZE,1,1316.23254395,2025-01-01,2025-01-22
None,KFUM Oslo,NOR,1,1315.93359375,2025-01-01,2025-01-23
None,Panetolikos,GRE,1,1314.81872559,2025-01-01,2025-01-06
None,Kalmar,SWE,1,1314.74023438,2025-01-01,2025-01-01
None,Dundee United,SCO,1,1314.73510742,2025-01-01,2025-01-02
None,OFI,GRE,1,1314.51245117,2025-01-01,2025-01-05
None,Regensburg,GER,2,1312.74365234,2025-01-01,2025-01-17
None,Dinamo Bucuresti,ROM,1,1312.4005127,2025-01-01,2025-01-19
None,Bodrum,TUR,1,1310.6661377,2025-01-01,2025-01-05
None,Ham-Kam,NOR,1,1309.38317871,2025-01-01,2025-01-23
None,Videoton,HUN,1,1309.0925293,2025-01-01,2025-01-23
None,Sabah,AZE,0,1307.12268066,2025-01-01,2025-01-23
None,Bnei Sakhinin,ISR,1,1306.88476562,2025-01-01,2025-01-04
None,Polissya Zhytomyr,UKR,1,1306.1418457,2025-01-01,2025-01-21
None,Rukh Lviv,UKR,1,1304.87744141,2025-01-01,2025-01-21
None,UTA Arad,ROM,1,1302.64587402,2025-01-01,2025-01-20
None,Martigues,FRA,2,1300.00646973,2025-01-01,2025-01-03
None,Ujpest,HUN,1,1299.82434082,2025-01-01,2025-01-23
None,Vejle,DEN,1,1298.89318848,2025-01-01,2025-01-23
None,Zrinjski Mostar,BHZ,0,1298.61560059,2025-01-01,2025-02-13
None,Atromitos,GRE,1,1297.8190918,2025-01-01,2025-01-05
None,Yverdon Sport,SUI,1,1297.49951172,2025-01-01,2025-01-19
None,Wisla,POL,0,1296.79272461,2025-01-01,2025-02-13
None,Kristiansund,NOR,1,1296.0703125,2025-01-01,2025-01-23
None,Brommapojkarna,SWE,1,1295.88378906,2025-01-01,2025-01-23
None,Backa Topola,SRB,1,1295.03149414,2025-01-01,2025-01-21
None,Asteras Tripolis,GRE,1,1294.71179199,2025-01-01,2025-01-05
None,Istra 1961,CRO,1,1294.2364502,2025-01-01,2025-01-22
None,Sumqayit,AZE,0,1294.0402832,2025-01-01,2025-01-23
None,Pyunik,ARM,0,1293.49389648,2025-01-01,2025-07-08
None,Koper,SVN,1,1293.31616211,2025-01-01,2025-02-02
None,MTK,HUN,1,1293.19421387,2025-01-01,2025-01-23
None,Petrolul Ploiesti,ROM,1,1292.71154785,2025-01-01,2025-01-18
None,Wattens,AUT,1,1291.91699219,2025-01-01,2025-01-21
None,Winterthur,SUI,1,1291.75512695,2025-01-01,2025-01-18
None,Zorya,UKR,1,1290.33447266,2025-01-01,2025-01-21
None,Hermannstadt,ROM,1,1288.00927734,2025-01-01,2025-01-17
None,Hapoel Jerusalem,ISR,1,1287.82397461,2025-01-01,2025-01-01
None,Halmstad,SWE,1,1287.03283691,2025-01-01,2025-01-23
None,Dundee,SCO,1,1285.57958984,2025-01-01,2025-01-02
None,Vaduz,LIE,0,1285.23974609,2025-01-01,2025-01-22
None,Shamrock,IRL,0,1281.63647461,2025-01-01,2025-02-13
None,FK Riga,LAT,0,1281.25976562,2025-01-01,2025-01-23
None,Zalaegerszegi,HUN,1,1279.52600098,2025-01-01,2025-01-23
None,Hatayspor,TUR,1,1277.68310547,2025-01-01,2025-01-05
None,Kuopio,FIN,0,1277.19067383,2025-01-01,2025-07-08
None,Valerenga,NOR,1,1277.12780762,2025-01-01,2025-01-23
None,Bryne,NOR,1,1277.12780762,2025-01-01,2025-01-23
None,Altach,AUT,1,1277.10498047,2025-01-01,2025-01-21
None,Novi Sad,SRB,1,1276.43188477,2025-01-01,2025-01-21
None,Lechia,POL,1,1275.99267578,2025-01-01,2025-02-01
None,Slaven Belupo,CRO,1,1273.74279785,2025-01-01,2025-01-22
None,NFC Volos,GRE,1,1273.51574707,2025-01-01,2025-01-05
None,Lillestrom,NOR,1,1272.24829102,2025-01-01,2025-01-01
None,Netanya,ISR,1,1272.09692383,2025-01-01,2025-01-01
None,Maccabi Bnei Raina,ISR,1,1271.80041504,2025-01-01,2025-01-02
None,Bravo,SVN,1,1271.55639648,2025-01-01,2025-02-01
None,Arda,BUL,1,1271.10229492,2025-01-01,2025-01-23
None,GAK,AUT,1,1270.23425293,2025-01-01,2025-01-21
None,Odd Grenland,NOR,1,1268.9050293,2025-01-01,2025-01-01
None,Botev Plovdiv,BUL,1,1266.6072998,2025-01-01,2025-01-23
None,Otelul Galati,ROM,1,1264.83374023,2025-01-01,2025-01-18
None,Panserraikos,GRE,1,1264.55163574,2025-01-01,2025-01-05
None,Levadeiakos,GRE,1,1264.35913086,2025-01-01,2025-01-05
None,Noah,ARM,0,1264.0534668,2025-01-01,2025-07-08
None,Vikingur,ISL,0,1260.73364258,2025-01-01,2025-02-13
None,St Patricks,IRL,0,1259.66601562,2025-01-01,2025-02-13
None,Debrecen,HUN,1,1256.9954834,2025-01-01,2025-01-23
None,Ashdod,ISR,1,1252.46069336,2025-01-01,2025-01-04
None,RFS,LAT,0,1251.86962891,2025-01-01,2025-01-23
None,Kiryat Shmona,ISR,1,1248.29309082,2025-01-01,2025-01-05
None,Kecskemeti,HUN,1,1246.21228027,2025-01-01,2025-01-23
None,Ross County,SCO,1,1245.52416992,2025-01-01,2025-01-02
None,HNK Gorica,CRO,1,1244.97790527,2025-01-01,2025-01-22
None,Gyoer,HUN,1,1244.25524902,2025-01-01,2025-01-23
None,HJK Helsinki,FIN,0,1239.10522461,2025-01-01,2025-07-08
None,Lamia,GRE,1,1238.57324219,2025-01-01,2025-01-04
None,Dukla,CZE,1,1238.18103027,2025-01-01,2025-01-22
None,Aktobe,KAZ,0,1237.74133301,2025-01-01,2025-07-08
None,CSKA 1948 Sofia,BUL,1,1236.17883301,2025-01-01,2025-01-23
None,Cukaricki,SRB,1,1234.51318359,2025-01-01,2025-01-21
None,Shelbourne,IRL,0,1233.42785645,2025-01-01,2025-02-13
None,Kolos,UKR,1,1231.64794922,2025-01-01,2025-01-21
None,Borac Banja Luka,BHZ,0,1231.2331543,2025-01-01,2025-02-13
None,St Johnstone,SCO,1,1231.203125,2025-01-01,2025-01-02
None,FK Sarajevo,BHZ,0,1230.94824219,2025-01-01,2025-02-13
None,Nyiregyhaza,HUN,1,1229.71374512,2025-01-01,2025-01-23
None,Ararat,ARM,0,1229.59350586,2025-01-01,2025-07-08
None,Kalithea,GRE,1,1229.35620117,2025-01-01,2025-01-04
None,Tobol,KAZ,0,1228.64819336,2025-01-01,2025-07-05
None,Iasi,ROM,1,1226.63757324,2025-01-01,2025-01-20
None,Botosani,ROM,1,1225.20568848,2025-01-01,2025-01-19
None,Metalist 1925,UKR,1,1224.67248535,2025-01-01,2025-01-21
None,Ironi Tiberias,ISR,1,1224.64013672,2025-01-01,2025-01-04
None,M Petach Tikva,ISR,1,1223.06640625,2025-01-01,2025-01-04
None,Kragujevac,SRB,1,1221.6652832,2025-01-01,2025-01-21
None,Derry City,IRL,0,1221.51342773,2025-01-01,2025-02-13
None,LNZ,UKR,1,1221.23510742,2025-01-01,2025-01-21
None,Degerfors,SWE,1,1220.96057129,2025-01-01,2025-01-23
None,Oester,SWE,1,1220.96057129,2025-01-01,2025-01-23
None,Hapoel Eran Hadera,ISR,1,1220.52685547,2025-01-01,2025-01-04
None,Drita,KOS,0,1217.79748535,2025-01-01,2025-07-08
None,Vaesteras,SWE,1,1217.39196777,2025-01-01,2025-01-01
None,Mura,SVN,1,1213.93212891,2025-01-01,2025-02-02
None,Vorskla,UKR,1,1213.77233887,2025-01-01,2025-01-21
None,Dinamo Minsk,BLR,0,1213.3963623,2025-01-01,2025-07-09
None,Unirea Slobozia,ROM,1,1211.31347656,2025-01-01,2025-01-17
None,Ilves Tampere,FIN,0,1208.48547363,2025-01-01,2025-07-08
None,Corvinul Hunedoara,ROM,0,1207.73303223,2025-01-01,2025-01-23
None,Karpaty,UKR,1,1207.68200684,2025-01-01,2025-01-21
None,Zalgiris Vilnius,LIT,0,1206.70324707,2025-01-01,2025-07-09
None,Veres,UKR,1,1206.64257812,2025-01-01,2025-01-21
None,Banants,ARM,0,1205.81433105,2025-01-01,2025-07-08
None,Breidablik,ISL,0,1203.94091797,2025-01-01,2025-02-13
None,Ceske Budejovice,CZE,1,1203.88586426,2025-01-01,2025-01-22
None,Ordabasy,KAZ,0,1203.40258789,2025-01-01,2025-07-08
None,Radomlje,SVN,1,1203.36804199,2025-01-01,2025-02-02
None,Seinajoki,FIN,0,1202.08825684,2025-01-01,2025-07-08
None,Auda,LAT,0,1199.93029785,2025-01-01,2025-01-23
None,Valur,ISL,0,1196.94055176,2025-01-01,2025-02-13
None,Velez Mostar,BHZ,0,1196.47045898,2025-01-01,2025-02-13
None,Petrocub,MOL,0,1196.45617676,2025-01-01,2025-07-08
None,Obolon Kyiv,UKR,1,1192.21472168,2025-01-01,2025-01-21
None,Levski Krumovgrad,BUL,1,1191.65893555,2025-01-01,2025-01-23
None,Slavia Sofia,BUL,1,1189.18652344,2025-01-01,2025-01-23
None,Vaasa,FIN,0,1189.03112793,2025-01-01,2025-01-01
None,Sibenik,CRO,1,1185.39001465,2025-01-01,2025-01-22
None,Ballkani,KOS,0,1184.97155762,2025-01-01,2025-07-08
None,Beroe Stara Zagora,BUL,1,1180.18249512,2025-01-01,2025-01-23
None,Gloria Buzau,ROM,1,1178.23095703,2025-01-01,2025-01-18
None,Saburtalo,GEO,0,1178.19897461,2025-01-01,2025-07-08
None,Lok Plovdiv,BUL,1,1178.18127441,2025-01-01,2025-01-23
None,Liepajas,LAT,0,1177.38354492,2025-01-01,2025-01-23
None,Shkendija,MAC,0,1177.32739258,2025-01-01,2025-07-08
None,Primorje,SVN,1,1176.31469727,2025-01-01,2025-02-02
None,Milsami Orhei,MOL,0,1169.62426758,2025-01-01,2025-07-08
None,Chernomorets,UKR,1,1168.57324219,2025-01-01,2025-01-21
None,Livyi Bereh,UKR,1,1168.03100586,2025-01-01,2025-01-21
None,Stjarnan,ISL,0,1166.4329834,2025-01-01,2025-02-13
None,Torpedo Kutaisi,GEO,0,1164.16381836,2025-01-01,2025-07-08
None,Mladost Lucani,SRB,1,1160.9453125,2025-01-01,2025-01-21
None,Klaksvik,FAR,0,1159.95324707,2025-01-01,2025-07-08
None,Partizani Tirana,ALB,0,1156.84179688,2025-01-01,2025-07-08
None,Zimbru,MOL,0,1155.95031738,2025-01-01,2025-07-08
None,Inhulets,UKR,1,1153.46020508,2025-01-01,2025-01-21
None,Domzale,SVN,1,1148.99597168,2025-01-01,2025-02-01
None,Novi Pazar,SRB,1,1147.14477539,2025-01-01,2025-01-21
None,Spartak Varna,BUL,1,1145.16003418,2025-01-01,2025-01-23
None,Batumi,GEO,0,1143.13012695,2025-01-01,2025-07-05
None,Flora Tallinn,EST,0,1142.63122559,2025-01-01,2025-07-08
None,Egnatia,ALB,0,1135.38818359,2025-01-01,2025-07-08
None,Panevezys,LIT,0,1127.44165039,2025-01-01,2025-07-05
None,The New Saints,WAL,0,1127.13720703,2025-01-01,2025-07-08
None,TransINVEST,LIT,0,1124.7097168,2025-01-01,2025-07-05
None,Dinamo Brest,BLR,0,1121.05566406,2025-01-01,2025-07-09
None,OFK,SRB,1,1119.74267578,2025-01-01,2025-01-21
None,Vllaznia,ALB,0,1117.92810059,2025-01-01,2025-07-08
None,Neman Grodno,BLR,0,1115.80456543,2025-01-01,2025-07-09
None,Tikves,MAC,0,1114.75292969,2025-01-01,2025-07-05
None,Tirana,ALB,0,1114.69067383,2025-01-01,2025-07-05
None,Nis,SRB,1,1112.63525391,2025-01-01,2025-01-21
None,Zlatibor,SRB,1,1111.68933105,2025-01-01,2025-01-21
None,Zeleznicar Pancevo,SRB,1,1110.62072754,2025-01-01,2025-01-21
None,Isloch,BLR,0,1107.75524902,2025-01-01,2025-01-01
None,Dinamo Tbilisi,GEO,0,1106.90856934,2025-01-01,2025-07-05
None,Siauliai,LIT,0,1105.91015625,2025-01-01,2025-07-05
None,Linfield,NIR,0,1102.65942383,2025-01-01,2025-07-08
None,Krusevac,SRB,1,1101.4954834,2025-01-01,2025-01-21
None,Hamrun,MLT,0,1098.66833496,2025-01-01,2025-07-08
None,IMT,SRB,1,1094.50146484,2025-01-01,2025-01-21
None,Septemvri Sofia,BUL,1,1090.28881836,2025-01-01,2025-01-23
None,Nafta,SVN,1,1088.9666748,2025-01-01,2025-02-02
None,Lok Sofia,BUL,1,1088.68469238,2025-01-01,2025-01-23
None,Struga,MAC,0,1087.32653809,2025-01-01,2025-07-05
None,Mornar,MNT,0,1085.00390625,2025-01-01,2025-07-05
None,Niedercorn,LUX,0,1084.9855957,2025-01-01,2025-07-05
None,Decic,MNT,0,1084.34790039,2025-01-01,2025-07-08
None,Dudelange,LUX,0,1081.26477051,2025-01-01,2025-07-08
None,Llapi,KOS,0,1075.31604004,2025-01-01,2025-07-05
None,Torpedo Zhodino,BLR,0,1075.11975098,2025-01-01,2025-07-09
None,Paide Linnameeskond,EST,0,1074.60168457,2025-01-01,2025-07-08
None,Crusaders,NIR,0,1074.38952637,2025-01-01,2025-07-05
None,B 36 Torshavn,FAR,0,1067.34130859,2025-01-01,2025-07-05
None,Una Strassen,LUX,0,1066.4753418,2025-01-01,2025-07-08
None,Differdang,LUX,0,1065.87243652,2025-01-01,2025-07-08
None,Gota,FAR,0,1061.19055176,2025-01-01,2025-07-08
None,Malisheva,KOS,0,1059.91247559,2025-01-01,2025-07-08
None,Botev Vratsa,BUL,1,1057.83190918,2025-01-01,2025-01-23
None,Larne,NIR,0,1053.89489746,2025-01-01,2025-07-08
None,Floriana,MLT,0,1053.81933594,2025-01-01,2025-07-08
None,Hebar,BUL,1,1051.63891602,2025-01-01,2025-01-23
None,HB Torshavn,FAR,0,1050.90234375,2025-01-01,2025-07-08
None,Cliftonville,NIR,0,1050.16418457,2025-01-01,2025-07-08
None,Marsaxlokk,MLT,0,1048.00817871,2025-01-01,2025-07-05
None,FC Infonet,EST,0,1047.51000977,2025-01-01,2025-07-08
None,Kalev,EST,0,1044.25756836,2025-01-01,2025-07-05
None,Sliema Wanderers,MLT,0,1039.95922852,2025-01-01,2025-07-05
None,Tekstilac Odzaci,SRB,1,1038.13696289,2025-01-01,2025-01-21
None,Podgorica,MNT,0,1037.45458984,2025-01-01,2025-07-08
None,Caernarfon Town,WAL,0,1006.66442871,2025-01-01,2025-07-05
None,Bala,WAL,0,995.759460449,2025-01-01,2025-07-05
None,Connahs Quay,WAL,0,995.107849121,2025-01-01,2025-07-05
None,Jedinstvo Ub,SRB,1,993.407165527,2025-01-01,2025-01-21
None,Escaldes,AND,0,965.057250977,2025-01-01,2025-07-09
None,Lincoln,GIB,0,963.252685547,2025-01-01,2025-07-08
None,St Josephs,GIB,0,907.828308105,2025-01-01,2025-07-08
None,Escale,AND,0,901.204467773,2025-01-01,2025-07-05
None,FCB Magpies,GIB,0,896.844543457,2025-01-01,2025-07-08
None,Atletic Club Escaldes,AND,0,879.769836426,2025-01-01,2025-07-09
None,SS Virtus,SMR,0,708.074829102,2025-01-01,2025-07-08
None,Tre Penne,SMR,0,695.420898438,2025-01-01,2025-07-05
None,La Fiorita,SMR,0,690.110168457,2025-01-01,2025-07-08


