Rank,Club,Country,Level,Elo,From,To
None,KFUM Oslo,NOR,1,1336.60449219,2025-03-31,2025-04-06
None,Dinamo Bucuresti,ROM,1,1336.00085449,2025-03-31,2025-04-06
None,Slaven Belupo,CRO,1,1335.83898926,2025-03-30,2025-04-05
None,Goeteborg,SWE,1,1335.63122559,2025-03-31,2025-04-05
None,Varnamo,SWE,1,1335.0369873,2025-04-01,2025-04-06
None,Varazdin,CRO,1,1334.38305664,2025-03-31,2025-04-04
None,Dynamo Makhachkala,RUS,1,1333.89025879,2025-03-30,2025-04-06
None,Klagenfurt,AUT,1,1333.7845459,2025-03-30,2025-04-05
None,Karvina,CZE,1,1333.28649902,2025-03-31,2025-04-05
None,Vejle,DEN,1,1333.17993164,2025-03-31,2025-04-06
None,Hermannstadt,ROM,1,1332.4107666,2025-03-29,2025-04-06
None,Sepsi,ROM,1,1331.50463867,2025-03-29,2025-04-04
None,Norrkoeping,SWE,1,1330.94763184,2025-03-31,2025-04-06
None,Lubin,POL,1,1328.96081543,2025-04-01,2025-04-05
None,Atromitos,GRE,1,1328.21582031,2025-03-30,2025-04-07
None,Grasshoppers,SUI,1,1327.8840332,2025-03-31,2025-04-03
None,Aalborg,DEN,1,1327.65161133,2025-03-29,2025-04-06
None,Ham-Kam,NOR,1,1326.84008789,2025-03-31,2025-04-05
None,GAIS,SWE,1,1326.54382324,2025-04-01,2025-04-06
None,Sandefjord,NOR,1,1326.46398926,2025-03-31,2025-04-06
None,OFI,GRE,1,1324.55517578,2025-03-30,2025-04-05
None,Haugesund,NOR,1,1323.76855469,2025-03-31,2025-04-06
None,Beerschot AC,BEL,1,1321.05981445,2025-03-30,2025-04-05
None,Kilmarnock,SCO,1,1320.04418945,2025-03-30,2025-04-05
None,Viitorul,ROM,1,1319.85144043,2025-03-30,2025-04-07
None,Istra 1961,CRO,1,1319.56762695,2025-03-30,2025-04-05
None,Nizhny Novgorod,RUS,1,1319.11096191,2025-03-30,2025-04-04
None,Yverdon Sport,SUI,1,1318.75817871,2025-03-30,2025-04-01
None,Stal Mielec,POL,1,1318.49316406,2025-03-31,2025-04-04
None,Hapoel Jerusalem,ISR,1,1318.02941895,2025-03-30,2025-04-05
None,Kryvbas,UKR,1,1316.95458984,2025-03-31,2025-04-06
None,Regensburg,GER,2,1316.57702637,2025-03-31,2025-04-06
None,SonderjyskE,DEN,1,1316.51794434,2025-03-31,2025-04-06
None,Dunajska,SLK,0,1314.55761719,2025-01-30,2025-07-05
None,Polissya Zhytomyr,UKR,1,1312.55761719,2025-03-29,2025-04-07
None,Zira,AZE,0,1309.11206055,2025-01-31,2025-07-10
None,Wisla,POL,0,1308.50354004,2025-03-14,2025-04-10
None,Zrinjski Mostar,BHZ,0,1307.78222656,2025-03-14,2025-07-08
None,Dundee United,SCO,1,1304.30810547,2025-03-31,2025-04-06
None,Valerenga,NOR,1,1304.20825195,2025-03-31,2025-04-06
None,Lechia,POL,1,1303.99694824,2025-03-30,2025-04-04
None,MTK,HUN,1,1303.95922852,2025-03-30,2025-04-06
None,Gyoer,HUN,1,1300.85314941,2025-03-30,2025-04-05
None,Kristiansund,NOR,1,1300.84460449,2025-03-31,2025-04-06
None,Brommapojkarna,SWE,1,1300.26977539,2025-03-30,2025-04-06
None,Sabah,AZE,0,1298.63781738,2025-01-31,2025-07-10
None,Videoton,HUN,1,1298.61401367,2025-03-31,2025-04-06
None,Levadeiakos,GRE,1,1298.6126709,2025-03-30,2025-04-05
None,Netanya,ISR,1,1298.36230469,2025-03-31,2025-04-05
None,Motherwell,SCO,1,1298.08154297,2025-03-30,2025-04-05
None,Asteras Tripolis,GRE,1,1297.46508789,2025-03-30,2025-04-07
None,Shamrock,IRL,0,1295.79528809,2025-02-21,2025-07-09
None,Zorya,UKR,1,1294.5880127,2025-03-31,2025-04-05
None,Diosgyori,HUN,1,1294.0592041,2025-03-31,2025-04-05
None,Pyunik,ARM,0,1293.49389648,2025-01-01,2025-07-08
None,FK Riga,LAT,0,1289.60632324,2025-01-31,2025-07-08
None,Panetolikos,GRE,1,1289.13525391,2025-03-30,2025-04-06
None,Botosani,ROM,1,1288.63586426,2025-03-30,2025-04-05
None,Wattens,AUT,1,1288.5012207,2025-03-30,2025-04-05
None,UTA Arad,ROM,1,1286.5489502,2025-03-31,2025-04-05
None,Bryne,NOR,1,1286.14746094,2025-03-31,2025-04-06
None,Koper,SVN,1,1285.78417969,2025-03-30,2025-04-05
None,Sumqayit,AZE,0,1285.55529785,2025-01-31,2025-07-05
None,Rukh Lviv,UKR,1,1281.78100586,2025-03-30,2025-04-07
None,Petrolul Ploiesti,ROM,1,1280.1932373,2025-03-29,2025-04-04
None,Ross County,SCO,1,1280.12658691,2025-03-31,2025-04-05
None,Altach,AUT,1,1279.67956543,2025-03-29,2025-04-05
None,Vaduz,LIE,0,1279.65795898,2025-03-14,2025-07-22
None,Kuopio,FIN,0,1277.19067383,2025-01-01,2025-07-08
None,Zalaegerszegi,HUN,1,1276.94519043,2025-03-30,2025-04-06
None,Winterthur,SUI,1,1276.78442383,2025-03-31,2025-04-02
None,Hatayspor,TUR,1,1276.65405273,2025-03-29,2025-04-06
None,Adana Demirspor,TUR,1,1275.87548828,2025-03-30,2025-04-04
None,Bravo,SVN,1,1275.64697266,2025-03-31,2025-04-06
None,Pardubice,CZE,1,1274.0690918,2025-03-30,2025-04-05
None,RFS,LAT,0,1274.02429199,2025-01-31,2025-07-08
None,Arda,BUL,1,1273.14941406,2025-03-31,2025-04-02
None,Halmstad,SWE,1,1271.94543457,2025-03-31,2025-04-05
None,Dundee,SCO,1,1271.90991211,2025-03-30,2025-04-05
None,Debrecen,HUN,1,1271.69458008,2025-03-29,2025-04-05
None,St Patricks,IRL,0,1264.93811035,2025-02-21,2025-07-09
None,Noah,ARM,0,1264.0534668,2025-01-01,2025-07-08
None,GAK,AUT,1,1262.99682617,2025-03-30,2025-04-05
None,Iasi,ROM,1,1262.2689209,2025-03-31,2025-04-04
None,Panserraikos,GRE,1,1261.72558594,2025-03-31,2025-04-05
None,Otelul Galati,ROM,1,1259.71398926,2025-04-01,2025-04-04
None,Bnei Sakhinin,ISR,1,1258.95166016,2025-03-30,2025-04-07
None,HNK Gorica,CRO,1,1258.79309082,2025-03-29,2025-04-04
None,Vikingur,ISL,0,1257.9041748,2025-02-21,2025-07-08
None,Ashdod,ISR,1,1257.60534668,2025-03-30,2025-04-06
None,Dukla,CZE,1,1257.47644043,2025-03-30,2025-04-06
None,Degerfors,SWE,1,1255.83740234,2025-03-31,2025-04-06
None,Borac Banja Luka,BHZ,0,1255.4597168,2025-03-14,2025-07-08
None,Ujpest,HUN,1,1253.58544922,2025-03-31,2025-04-06
None,Maccabi Bnei Raina,ISR,1,1252.32507324,2025-03-30,2025-04-05
None,Backa Topola,SRB,1,1252.24780273,2025-03-30,2025-04-07
None,Veres,UKR,1,1249.84020996,2025-03-29,2025-04-06
None,Kecskemeti,HUN,1,1246.74975586,2025-03-29,2025-04-05
None,CSKA 1948 Sofia,BUL,1,1245.67553711,2025-03-30,2025-04-03
None,Kiryat Shmona,ISR,1,1241.51342773,2025-03-30,2025-04-05
None,Karpaty,UKR,1,1241.01318359,2025-03-31,2025-04-07
None,FK Sarajevo,BHZ,0,1240.11486816,2025-03-14,2025-07-08
None,HJK Helsinki,FIN,0,1239.10522461,2025-01-01,2025-07-08
None,NFC Volos,GRE,1,1238.85168457,2025-03-30,2025-04-06
None,Shelbourne,IRL,0,1238.70007324,2025-02-21,2025-07-09
None,Aktobe,KAZ,0,1237.74133301,2025-01-01,2025-07-08
None,St Johnstone,SCO,1,1236.85351562,2025-03-30,2025-04-06
None,Metalist 1925,UKR,1,1234.20556641,2025-01-31,2025-06-01
None,LNZ,UKR,1,1233.4630127,2025-03-29,2025-04-05
None,Novi Sad,SRB,1,1231.63903809,2025-03-30,2025-04-07
None,Kalithea,GRE,1,1231.19335938,2025-03-30,2025-04-05
None,Ararat,ARM,0,1229.59350586,2025-01-01,2025-07-08
None,Tobol,KAZ,0,1228.64819336,2025-01-01,2025-07-05
None,Kolos,UKR,1,1228.09143066,2025-03-31,2025-04-07
None,Mura,SVN,1,1227.21276855,2025-03-30,2025-04-05
None,Derry City,IRL,0,1226.78564453,2025-02-21,2025-07-09
None,Oester,SWE,1,1226.46520996,2025-03-31,2025-04-05
None,Vorskla,UKR,1,1225.86523438,2025-03-31,2025-04-05
None,Slavia Sofia,BUL,1,1223.25793457,2025-03-30,2025-04-01
None,Ironi Tiberias,ISR,1,1220.08349609,2025-03-30,2025-04-06
None,Cukaricki,SRB,1,1218.16186523,2025-03-31,2025-04-07
None,Corvinul Hunedoara,ROM,0,1218.05493164,2025-03-14,2025-07-05
None,Drita,KOS,0,1217.79748535,2025-01-01,2025-07-08
None,Kragujevac,SRB,1,1214.89953613,2025-03-30,2025-04-06
None,Dinamo Minsk,BLR,0,1213.3963623,2025-01-01,2025-07-09
None,Nyiregyhaza,HUN,1,1211.47607422,2025-03-30,2025-04-05
None,M Petach Tikva,ISR,1,1209.98339844,2025-03-30,2025-04-05
None,Botev Plovdiv,BUL,1,1209.51318359,2025-03-31,2025-04-02
None,Ilves Tampere,FIN,0,1208.48547363,2025-01-01,2025-07-08
None,Auda,LAT,0,1208.2767334,2025-01-31,2025-07-08
None,Lamia,GRE,1,1206.76464844,2025-03-31,2025-04-05
None,Zalgiris Vilnius,LIT,0,1206.70324707,2025-01-01,2025-07-09
None,Banants,ARM,0,1205.81433105,2025-01-01,2025-07-08
None,Velez Mostar,BHZ,0,1205.63708496,2025-03-14,2025-07-05
None,Ordabasy,KAZ,0,1203.40258789,2025-01-01,2025-07-08
None,Breidablik,ISL,0,1202.88439941,2025-02-21,2025-07-08
None,Seinajoki,FIN,0,1202.08825684,2025-01-01,2025-07-08
None,Lok Plovdiv,BUL,1,1197.41308594,2025-03-31,2025-04-03
None,Obolon Kyiv,UKR,1,1196.48217773,2025-03-30,2025-04-04
None,Petrocub,MOL,0,1196.45617676,2025-01-01,2025-07-08
None,Hapoel Eran Hadera,ISR,1,1196.41784668,2025-03-30,2025-04-07
None,Valur,ISL,0,1195.8840332,2025-02-21,2025-07-08
None,Sibenik,CRO,1,1193.97961426,2025-03-31,2025-04-06
None,Livyi Bereh,UKR,1,1193.4050293,2025-03-30,2025-04-06
None,Unirea Slobozia,ROM,1,1190.73852539,2025-03-29,2025-04-07
None,Liepajas,LAT,0,1185.72998047,2025-01-31,2025-07-05
None,Ballkani,KOS,0,1184.97155762,2025-01-01,2025-07-08
None,Radomlje,SVN,1,1178.84631348,2025-03-31,2025-04-05
None,Saburtalo,GEO,0,1178.19897461,2025-01-01,2025-07-08
None,Shkendija,MAC,0,1177.32739258,2025-01-01,2025-07-08
None,Inhulets,UKR,1,1176.53881836,2025-03-29,2025-04-04
None,Ceske Budejovice,CZE,1,1173.04919434,2025-03-31,2025-04-05
None,Gloria Buzau,ROM,1,1172.60107422,2025-04-01,2025-04-06
None,Milsami Orhei,MOL,0,1169.62426758,2025-01-01,2025-07-08
None,Primorje,SVN,1,1168.7532959,2025-03-31,2025-04-06
None,Beroe Stara Zagora,BUL,1,1166.37719727,2025-03-31,2025-04-02
None,Stjarnan,ISL,0,1165.37646484,2025-02-21,2025-07-05
None,Torpedo Kutaisi,GEO,0,1164.16381836,2025-01-01,2025-07-08
None,Novi Pazar,SRB,1,1160.43798828,2025-03-29,2025-04-07
None,Klaksvik,FAR,0,1159.95324707,2025-01-01,2025-07-08
None,Partizani Tirana,ALB,0,1156.84179688,2025-01-01,2025-07-08
None,Zimbru,MOL,0,1155.95031738,2025-01-01,2025-07-08
None,Levski Krumovgrad,BUL,1,1155.32727051,2025-03-30,2025-04-06
None,Chernomorets,UKR,1,1155.28796387,2025-03-31,2025-04-05
None,Mladost Lucani,SRB,1,1154.20446777,2025-03-31,2025-04-07
None,Spartak Varna,BUL,1,1145.47460938,2025-03-29,2025-04-01
None,Batumi,GEO,0,1143.13012695,2025-01-01,2025-07-05
None,Flora Tallinn,EST,0,1142.63122559,2025-01-01,2025-07-08
None,Egnatia,ALB,0,1135.38818359,2025-01-01,2025-07-08
None,Domzale,SVN,1,1133.27050781,2025-03-30,2025-04-06
None,Zlatibor,SRB,1,1132.26464844,2025-03-31,2025-04-05
None,OFK,SRB,1,1129.12341309,2025-03-31,2025-04-06
None,Panevezys,LIT,0,1127.44165039,2025-01-01,2025-07-05
None,The New Saints,WAL,0,1127.13720703,2025-01-01,2025-07-08
None,Lok Sofia,BUL,1,1126.82043457,2025-03-29,2025-04-02
None,TransINVEST,LIT,0,1124.7097168,2025-01-01,2025-07-05
None,Dinamo Brest,BLR,0,1121.05566406,2025-01-01,2025-07-09
None,Nafta,SVN,1,1120.91772461,2025-03-17,2025-04-05
None,Vllaznia,ALB,0,1117.92810059,2025-01-01,2025-07-08
None,Zeleznicar Pancevo,SRB,1,1117.12145996,2025-03-31,2025-04-07
None,Neman Grodno,BLR,0,1115.80456543,2025-01-01,2025-07-09
None,Tikves,MAC,0,1114.75292969,2025-01-01,2025-07-05
None,Tirana,ALB,0,1114.69067383,2025-01-01,2025-07-05
None,IMT,SRB,1,1114.25341797,2025-03-29,2025-04-07
None,Krusevac,SRB,1,1113.45141602,2025-03-30,2025-04-06
None,Septemvri Sofia,BUL,1,1113.24938965,2025-03-30,2025-04-01
None,Dinamo Tbilisi,GEO,0,1106.90856934,2025-01-01,2025-07-05
None,Siauliai,LIT,0,1105.91015625,2025-01-01,2025-07-05
None,Linfield,NIR,0,1102.65942383,2025-01-01,2025-07-08
None,Hamrun,MLT,0,1098.66833496,2025-01-01,2025-07-08
None,Struga,MAC,0,1087.32653809,2025-01-01,2025-07-05
None,Mornar,MNT,0,1085.00390625,2025-01-01,2025-07-05
None,Niedercorn,LUX,0,1084.9855957,2025-01-01,2025-07-05
None,Decic,MNT,0,1084.34790039,2025-01-01,2025-07-08
None,Dudelange,LUX,0,1081.26477051,2025-01-01,2025-07-08
None,Nis,SRB,1,1075.7800293,2025-03-30,2025-04-07
None,Llapi,KOS,0,1075.31604004,2025-01-01,2025-07-05
None,Torpedo Zhodino,BLR,0,1075.11975098,2025-01-01,2025-07-09
None,Paide Linnameeskond,EST,0,1074.60168457,2025-01-01,2025-07-08
None,Crusaders,NIR,0,1074.38952637,2025-01-01,2025-07-05
None,B 36 Torshavn,FAR,0,1067.34130859,2025-01-01,2025-07-05
None,Una Strassen,LUX,0,1066.4753418,2025-01-01,2025-07-08
None,Differdang,LUX,0,1065.87243652,2025-01-01,2025-07-08
None,Gota,FAR,0,1061.19055176,2025-01-01,2025-07-08
None,Malisheva,KOS,0,1059.91247559,2025-01-01,2025-07-08
None,Larne,NIR,0,1053.89489746,2025-01-01,2025-07-08
None,Floriana,MLT,0,1053.81933594,2025-01-01,2025-07-08
None,HB Torshavn,FAR,0,1050.90234375,2025-01-01,2025-07-08
None,Cliftonville,NIR,0,1050.16418457,2025-01-01,2025-07-08
None,Marsaxlokk,MLT,0,1048.00817871,2025-01-01,2025-07-05
None,FC Infonet,EST,0,1047.51000977,2025-01-01,2025-07-08
None,Tekstilac Odzaci,SRB,1,1045.26843262,2025-03-30,2025-04-05
None,Botev Vratsa,BUL,1,1044.30700684,2025-03-29,2025-04-01
None,Kalev,EST,0,1044.25756836,2025-01-01,2025-07-05
None,Sliema Wanderers,MLT,0,1039.95922852,2025-01-01,2025-07-05
None,Podgorica,MNT,0,1037.45458984,2025-01-01,2025-07-08
None,Hebar,BUL,1,1034.66320801,2025-03-29,2025-04-03
None,Jedinstvo Ub,SRB,1,1011.77398682,2025-03-31,2025-04-06
None,Caernarfon Town,WAL,0,1006.66442871,2025-01-01,2025-07-05
None,Bala,WAL,0,995.759460449,2025-01-01,2025-07-05
None,Connahs Quay,WAL,0,995.107849121,2025-01-01,2025-07-05
None,Escaldes,AND,0,965.057250977,2025-01-01,2025-07-09
None,Lincoln,GIB,0,963.252685547,2025-01-01,2025-07-08
None,St Josephs,GIB,0,907.828308105,2025-01-01,2025-07-08
None,Escale,AND,0,901.204467773,2025-01-01,2025-07-05
None,FCB Magpies,GIB,0,896.844543457,2025-01-01,2025-07-08
None,Atletic Club Escaldes,AND,0,879.769836426,2025-01-01,2025-07-09
None,SS Virtus,SMR,0,708.074829102,2025-01-01,2025-07-08
None,Tre Penne,SMR,0,695.420898438,2025-01-01,2025-07-05
None,La Fiorita,SMR,0,690.110168457,2025-01-01,2025-07-08


