Rank,Club,Country,Level,Elo,From,To
None,Koper,SVN,1,1335.6439209,2025-05-26,2025-07-08
None,Beerschot AC,BEL,1,1335.44396973,2025-05-11,2025-07-05
None,Lechia,POL,1,1334.62731934,2025-05-25,2025-07-10
None,Caen,FRA,2,1334.48681641,2025-06-01,2025-07-05
None,Bodrum,TUR,1,1333.03369141,2025-06-02,2025-07-05
None,Cartagena,ESP,2,1332.44506836,2025-06-02,2025-07-05
None,FC Khimki,RUS,1,1332.08007812,2025-05-25,2025-07-05
None,Kristiansund,NOR,1,1331.45812988,2025-06-30,2025-07-05
None,Lyngby,DEN,1,1331.07177734,2025-05-25,2025-07-05
None,Viitorul,ROM,1,1331.06726074,2025-05-17,2025-07-09
None,Atromitos,GRE,1,1330.92553711,2025-05-11,2025-07-22
None,Karvina,CZE,1,1330.63208008,2025-05-11,2025-07-19
None,Hermannstadt,ROM,1,1329.2019043,2025-05-19,2025-07-09
None,Nizhny Novgorod,RUS,1,1328.88244629,2025-05-25,2025-07-20
None,Norrkoeping,SWE,1,1328.69506836,2025-07-01,2025-07-07
None,Hapoel Jerusalem,ISR,1,1328.6151123,2025-05-11,2025-07-10
None,KFUM Oslo,NOR,1,1327.56347656,2025-06-30,2025-07-06
None,Gyoer,HUN,1,1327.04467773,2025-05-25,2025-07-10
None,Levadeiakos,GRE,1,1325.71118164,2025-05-23,2025-07-22
None,Fakel Voronezh,RUS,1,1325.39685059,2025-05-25,2025-07-05
None,Kilmarnock,SCO,1,1325.25268555,2025-05-19,2025-07-22
None,Sion,SUI,1,1324.9440918,2025-05-23,2025-07-22
None,Stal Mielec,POL,1,1324.86437988,2025-05-25,2025-07-05
None,Slaven Belupo,CRO,1,1324.84472656,2025-05-26,2025-07-22
None,Willem II,NED,1,1324.4510498,2025-05-19,2025-07-05
None,Slovacko,CZE,1,1320.97729492,2025-05-26,2025-07-20
None,Polissya Zhytomyr,UKR,1,1320.07385254,2025-05-26,2025-07-10
None,Dinamo Bucuresti,ROM,1,1317.19494629,2025-05-25,2025-07-09
None,Ham-Kam,NOR,1,1316.4362793,2025-06-30,2025-07-05
None,Brommapojkarna,SWE,1,1316.25024414,2025-06-30,2025-07-07
None,Regensburg,GER,2,1314.92333984,2025-05-19,2025-07-05
None,Dunajska,SLK,0,1314.55761719,2025-01-30,2025-07-05
None,Netanya,ISR,1,1311.31359863,2025-05-25,2025-07-10
None,Kryvbas,UKR,1,1311.26550293,2025-05-26,2025-07-10
None,Bryne,NOR,1,1310.43005371,2025-06-30,2025-07-06
None,Motherwell,SCO,1,1309.33068848,2025-05-19,2025-07-22
None,Zira,AZE,0,1309.11206055,2025-01-31,2025-07-10
None,Zrinjski Mostar,BHZ,0,1307.78222656,2025-03-14,2025-07-08
None,Valerenga,NOR,1,1307.67480469,2025-06-30,2025-07-05
None,Wisla,POL,0,1306.31054688,2025-04-18,2025-07-05
None,Asteras Tripolis,GRE,1,1305.36938477,2025-05-11,2025-07-22
None,Otelul Galati,ROM,1,1304.92016602,2025-05-17,2025-07-09
None,OFI,GRE,1,1303.04968262,2025-05-11,2025-07-22
None,Dundee United,SCO,1,1302.0736084,2025-05-18,2025-07-22
None,Puszcza Niepolomice,POL,1,1300.08166504,2025-05-25,2025-07-05
None,Sabah,AZE,0,1298.63781738,2025-01-31,2025-07-10
None,Shamrock,IRL,0,1295.79528809,2025-02-21,2025-07-09
None,Arda,BUL,1,1294.98181152,2025-06-01,2025-07-09
None,Stromsgodset,NOR,1,1294.67553711,2025-06-30,2025-07-05
None,Pyunik,ARM,0,1293.49389648,2025-01-01,2025-07-08
None,Zorya,UKR,1,1292.85192871,2025-05-26,2025-07-10
None,Panetolikos,GRE,1,1292.07946777,2025-05-23,2025-07-22
None,Sepsi,ROM,1,1290.6697998,2025-05-19,2025-07-05
None,FK Riga,LAT,0,1289.60632324,2025-01-31,2025-07-08
None,Hatayspor,TUR,1,1289.28662109,2025-06-01,2025-07-05
None,UTA Arad,ROM,1,1288.84277344,2025-05-18,2025-07-09
None,Dukla,CZE,1,1288.49572754,2025-05-26,2025-07-19
None,Rukh Lviv,UKR,1,1288.19799805,2025-05-25,2025-07-10
None,Diosgyori,HUN,1,1288.06054688,2025-05-25,2025-07-10
None,Varnamo,SWE,1,1287.16040039,2025-06-30,2025-07-05
None,Debrecen,HUN,1,1286.15795898,2025-05-25,2025-07-10
None,Sumqayit,AZE,0,1285.55529785,2025-01-31,2025-07-05
None,Aalborg,DEN,1,1285.12109375,2025-05-25,2025-07-05
None,Ashdod,ISR,1,1283.06896973,2025-05-11,2025-07-10
None,Dundee,SCO,1,1282.86865234,2025-05-19,2025-07-22
None,MTK,HUN,1,1281.40405273,2025-05-25,2025-07-10
None,Petrolul Ploiesti,ROM,1,1280.50939941,2025-05-19,2025-07-09
None,Vaduz,LIE,0,1279.65795898,2025-03-14,2025-07-22
None,Kolos,UKR,1,1279.3326416,2025-05-25,2025-07-10
None,Altach,AUT,1,1278.70629883,2025-05-24,2025-07-23
None,Kuopio,FIN,0,1277.19067383,2025-01-01,2025-07-08
None,Halmstad,SWE,1,1276.83337402,2025-06-29,2025-07-06
None,Wattens,AUT,1,1276.56604004,2025-05-24,2025-07-23
None,Zalaegerszegi,HUN,1,1275.06286621,2025-05-26,2025-07-10
None,RFS,LAT,0,1274.02429199,2025-01-31,2025-07-08
None,GAK,AUT,1,1271.65673828,2025-05-24,2025-07-23
None,Pardubice,CZE,1,1270.84619141,2025-05-26,2025-07-18
None,Bnei Sakhinin,ISR,1,1270.20922852,2025-05-11,2025-07-10
None,Thun,SUI,1,1269.97790527,2025-05-27,2025-07-22
None,Aarau,SUI,1,1268.90429688,2025-05-31,2025-07-22
None,Botosani,ROM,1,1267.05883789,2025-05-19,2025-07-09
None,HNK Gorica,CRO,1,1266.16967773,2025-05-25,2025-07-22
None,Ujpest,HUN,1,1265.30786133,2025-05-25,2025-07-10
None,St Patricks,IRL,0,1264.93811035,2025-02-21,2025-07-09
None,Bravo,SVN,1,1264.7064209,2025-05-25,2025-07-08
None,Klagenfurt,AUT,1,1264.30065918,2025-05-24,2025-07-05
None,Noah,ARM,0,1264.0534668,2025-01-01,2025-07-08
None,NFC Volos,GRE,1,1262.49780273,2025-05-23,2025-07-22
None,Karpaty,UKR,1,1259.42895508,2025-05-26,2025-07-10
None,Vikingur,ISL,0,1257.9041748,2025-02-21,2025-07-08
None,Haugesund,NOR,1,1256.96398926,2025-06-30,2025-07-06
None,Borac Banja Luka,BHZ,0,1255.4597168,2025-03-14,2025-07-08
None,Iasi,ROM,1,1254.77978516,2025-05-19,2025-07-05
None,Oester,SWE,1,1254.23657227,2025-06-29,2025-07-05
None,Kalithea,GRE,1,1247.79736328,2025-05-23,2025-07-05
None,Backa Topola,SRB,1,1247.69238281,2025-05-26,2025-07-10
None,Novi Sad,SRB,1,1246.375,2025-05-26,2025-07-10
None,Ross County,SCO,1,1244.04284668,2025-05-19,2025-07-05
None,FK Sarajevo,BHZ,0,1240.11486816,2025-03-14,2025-07-08
None,Maccabi Bnei Raina,ISR,1,1240.11010742,2025-05-11,2025-07-10
None,Metalist 1925,UKR,1,1239.85864258,2025-06-02,2025-07-10
None,HJK Helsinki,FIN,0,1239.10522461,2025-01-01,2025-07-08
None,Panserraikos,GRE,1,1238.99145508,2025-05-23,2025-07-22
None,Shelbourne,IRL,0,1238.70007324,2025-02-21,2025-07-09
None,Aktobe,KAZ,0,1237.74133301,2025-01-01,2025-07-08
None,Degerfors,SWE,1,1237.61889648,2025-06-30,2025-07-06
None,Videoton,HUN,1,1235.41259766,2025-05-25,2025-07-05
None,Kecskemeti,HUN,1,1235.35424805,2025-05-24,2025-07-05
None,Adana Demirspor,TUR,1,1234.68933105,2025-06-01,2025-07-05
None,Nyiregyhaza,HUN,1,1232.09155273,2025-05-26,2025-07-10
None,Ararat,ARM,0,1229.59350586,2025-01-01,2025-07-08
None,Tobol,KAZ,0,1228.64819336,2025-01-01,2025-07-05
None,Derry City,IRL,0,1226.78564453,2025-02-21,2025-07-09
None,Unirea Slobozia,ROM,1,1225.64208984,2025-05-19,2025-07-09
None,Ironi Tiberias,ISR,1,1225.0390625,2025-05-11,2025-07-10
None,Obolon Kyiv,UKR,1,1222.95849609,2025-05-24,2025-07-10
None,LNZ,UKR,1,1222.95275879,2025-05-26,2025-07-10
None,St Johnstone,SCO,1,1221.5078125,2025-05-19,2025-07-05
None,M Petach Tikva,ISR,1,1221.15332031,2025-05-11,2025-07-05
None,Veres,UKR,1,1218.13354492,2025-05-26,2025-07-10
None,Kragujevac,SRB,1,1218.07250977,2025-05-26,2025-07-10
None,Corvinul Hunedoara,ROM,0,1218.05493164,2025-03-14,2025-07-05
None,Drita,KOS,0,1217.79748535,2025-01-01,2025-07-08
None,Botev Plovdiv,BUL,1,1214.87646484,2025-05-27,2025-07-09
None,Dinamo Minsk,BLR,0,1213.3963623,2025-01-01,2025-07-09
None,CSKA 1948 Sofia,BUL,1,1210.72741699,2025-05-26,2025-07-09
None,Vorskla,UKR,1,1209.55541992,2025-05-24,2025-07-05
None,Ilves Tampere,FIN,0,1208.48547363,2025-01-01,2025-07-08
None,Auda,LAT,0,1208.2767334,2025-01-31,2025-07-08
None,Zalgiris Vilnius,LIT,0,1206.70324707,2025-01-01,2025-07-09
None,Banants,ARM,0,1205.81433105,2025-01-01,2025-07-08
None,Velez Mostar,BHZ,0,1205.63708496,2025-03-14,2025-07-05
None,Sibenik,CRO,1,1204.61914062,2025-05-26,2025-07-05
None,Ordabasy,KAZ,0,1203.40258789,2025-01-01,2025-07-08
None,Breidablik,ISL,0,1202.88439941,2025-02-21,2025-07-08
None,Seinajoki,FIN,0,1202.08825684,2025-01-01,2025-07-08
None,Novi Pazar,SRB,1,1200.31616211,2025-05-26,2025-07-10
None,Petrocub,MOL,0,1196.45617676,2025-01-01,2025-07-08
None,Kiryat Shmona,ISR,1,1196.26037598,2025-05-11,2025-07-10
None,Valur,ISL,0,1195.8840332,2025-02-21,2025-07-08
None,Hapoel Eran Hadera,ISR,1,1190.45349121,2025-05-11,2025-07-05
None,Primorje,SVN,1,1190.31738281,2025-05-24,2025-07-08
None,Liepajas,LAT,0,1185.72998047,2025-01-31,2025-07-05
None,Cukaricki,SRB,1,1185.58007812,2025-05-24,2025-07-10
None,Ballkani,KOS,0,1184.97155762,2025-01-01,2025-07-08
None,Lok Sofia,BUL,1,1181.30529785,2025-05-26,2025-07-09
None,Saburtalo,GEO,0,1178.19897461,2025-01-01,2025-07-08
None,Shkendija,MAC,0,1177.32739258,2025-01-01,2025-07-08
None,Milsami Orhei,MOL,0,1169.62426758,2025-01-01,2025-07-08
None,Beroe Stara Zagora,BUL,1,1169.13134766,2025-05-27,2025-07-09
None,Mura,SVN,1,1169.03112793,2025-05-26,2025-07-08
None,Chernomorets,UKR,1,1168.51269531,2025-05-25,2025-07-05
None,Lok Plovdiv,BUL,1,1165.5546875,2025-05-26,2025-07-09
None,Stjarnan,ISL,0,1165.37646484,2025-02-21,2025-07-05
None,Radomlje,SVN,1,1164.2869873,2025-05-24,2025-07-08
None,Torpedo Kutaisi,GEO,0,1164.16381836,2025-01-01,2025-07-08
None,Domzale,SVN,1,1162.34655762,2025-05-26,2025-07-08
None,Slavia Sofia,BUL,1,1162.06433105,2025-05-26,2025-07-09
None,Livyi Bereh,UKR,1,1161.26745605,2025-06-02,2025-07-05
None,Inhulets,UKR,1,1159.96496582,2025-05-24,2025-07-05
None,Klaksvik,FAR,0,1159.95324707,2025-01-01,2025-07-08
None,Lamia,GRE,1,1159.20593262,2025-05-23,2025-07-05
None,Partizani Tirana,ALB,0,1156.84179688,2025-01-01,2025-07-08
None,Zimbru,MOL,0,1155.95031738,2025-01-01,2025-07-08
None,Ceske Budejovice,CZE,1,1153.99243164,2025-05-26,2025-07-05
None,Gloria Buzau,ROM,1,1151.77526855,2025-05-18,2025-07-05
None,Batumi,GEO,0,1143.13012695,2025-01-01,2025-07-05
None,Flora Tallinn,EST,0,1142.63122559,2025-01-01,2025-07-08
None,Spartak Varna,BUL,1,1140.4317627,2025-05-27,2025-07-09
None,Zeleznicar Pancevo,SRB,1,1139.8671875,2025-05-24,2025-07-10
None,IMT,SRB,1,1138.01989746,2025-05-25,2025-07-10
None,OFK,SRB,1,1137.03918457,2025-05-26,2025-07-10
None,Mladost Lucani,SRB,1,1135.52319336,2025-05-25,2025-07-10
None,Egnatia,ALB,0,1135.38818359,2025-01-01,2025-07-08
None,Panevezys,LIT,0,1127.44165039,2025-01-01,2025-07-05
None,The New Saints,WAL,0,1127.13720703,2025-01-01,2025-07-08
None,Levski Krumovgrad,BUL,1,1126.19763184,2025-05-26,2025-07-09
None,TransINVEST,LIT,0,1124.7097168,2025-01-01,2025-07-05
None,Nafta,SVN,1,1122.66992188,2025-05-26,2025-07-05
None,Dinamo Brest,BLR,0,1121.05566406,2025-01-01,2025-07-09
None,Vllaznia,ALB,0,1117.92810059,2025-01-01,2025-07-08
None,Septemvri Sofia,BUL,1,1117.42297363,2025-05-26,2025-07-09
None,Neman Grodno,BLR,0,1115.80456543,2025-01-01,2025-07-09
None,Tikves,MAC,0,1114.75292969,2025-01-01,2025-07-05
None,Tirana,ALB,0,1114.69067383,2025-01-01,2025-07-05
None,Zlatibor,SRB,1,1108.27722168,2025-05-25,2025-07-10
None,Dinamo Tbilisi,GEO,0,1106.90856934,2025-01-01,2025-07-05
None,Siauliai,LIT,0,1105.91015625,2025-01-01,2025-07-05
None,Botev Vratsa,BUL,1,1103.68786621,2025-05-30,2025-07-09
None,Linfield,NIR,0,1102.65942383,2025-01-01,2025-07-08
None,Hamrun,MLT,0,1098.66833496,2025-01-01,2025-07-08
None,Krusevac,SRB,1,1095.6081543,2025-05-25,2025-07-10
None,Nis,SRB,1,1094.7791748,2025-05-25,2025-07-10
None,Struga,MAC,0,1087.32653809,2025-01-01,2025-07-05
None,Mornar,MNT,0,1085.00390625,2025-01-01,2025-07-05
None,Niedercorn,LUX,0,1084.9855957,2025-01-01,2025-07-05
None,Decic,MNT,0,1084.34790039,2025-01-01,2025-07-08
None,Dudelange,LUX,0,1081.26477051,2025-01-01,2025-07-08
None,Llapi,KOS,0,1075.31604004,2025-01-01,2025-07-05
None,Torpedo Zhodino,BLR,0,1075.11975098,2025-01-01,2025-07-09
None,Paide Linnameeskond,EST,0,1074.60168457,2025-01-01,2025-07-08
None,Crusaders,NIR,0,1074.38952637,2025-01-01,2025-07-05
None,B 36 Torshavn,FAR,0,1067.34130859,2025-01-01,2025-07-05
None,Una Strassen,LUX,0,1066.4753418,2025-01-01,2025-07-08
None,Differdang,LUX,0,1065.87243652,2025-01-01,2025-07-08
None,Gota,FAR,0,1061.19055176,2025-01-01,2025-07-08
None,Malisheva,KOS,0,1059.91247559,2025-01-01,2025-07-08
None,Dobrudzha,BUL,1,1057.8782959,2025-05-25,2025-07-09
None,Montana 1921,BUL,1,1057.8782959,2025-05-25,2025-07-09
None,Larne,NIR,0,1053.89489746,2025-01-01,2025-07-08
None,Floriana,MLT,0,1053.81933594,2025-01-01,2025-07-08
None,Blagoevgrad,BUL,1,1052.08825684,2025-05-30,2025-07-09
None,HB Torshavn,FAR,0,1050.90234375,2025-01-01,2025-07-08
None,Cliftonville,NIR,0,1050.16418457,2025-01-01,2025-07-08
None,Marsaxlokk,MLT,0,1048.00817871,2025-01-01,2025-07-05
None,FC Infonet,EST,0,1047.51000977,2025-01-01,2025-07-08
None,Tekstilac Odzaci,SRB,1,1044.81420898,2025-05-25,2025-07-05
None,Kalev,EST,0,1044.25756836,2025-01-01,2025-07-05
None,Sliema Wanderers,MLT,0,1039.95922852,2025-01-01,2025-07-05
None,Podgorica,MNT,0,1037.45458984,2025-01-01,2025-07-08
None,Hebar,BUL,1,1035.06201172,2025-05-26,2025-07-09
None,Jedinstvo Ub,SRB,1,1021.19616699,2025-05-25,2025-07-05
None,Caernarfon Town,WAL,0,1006.66442871,2025-01-01,2025-07-05
None,Bala,WAL,0,995.759460449,2025-01-01,2025-07-05
None,Connahs Quay,WAL,0,995.107849121,2025-01-01,2025-07-05
None,Escaldes,AND,0,965.057250977,2025-01-01,2025-07-09
None,Lincoln,GIB,0,963.252685547,2025-01-01,2025-07-08
None,St Josephs,GIB,0,907.828308105,2025-01-01,2025-07-08
None,Escale,AND,0,901.204467773,2025-01-01,2025-07-05
None,FCB Magpies,GIB,0,896.844543457,2025-01-01,2025-07-08
None,Atletic Club Escaldes,AND,0,879.769836426,2025-01-01,2025-07-09
None,SS Virtus,SMR,0,708.074829102,2025-01-01,2025-07-08
None,Tre Penne,SMR,0,695.420898438,2025-01-01,2025-07-05
None,La Fiorita,SMR,0,690.110168457,2025-01-01,2025-07-08


