Rank,Club,Country,Level,Elo,From,To
None,Trnava,SLK,0,1337.64916992,2025-11-28,2025-12-11
None,Zilina,SLK,0,1337.37145996,2025-11-28,2025-12-11
None,Sheriff Tiraspol,MOL,0,1337.35595703,2025-08-15,2025-12-31
None,Debrecen,HUN,1,1334.44091797,2025-11-29,2025-12-06
None,Antalyaspor,TUR,1,1333.44433594,2025-12-01,2025-12-08
None,Koper,SVN,1,1332.44970703,2025-12-01,2025-12-05
None,NFC Volos,GRE,1,1331.58422852,2025-11-30,2025-12-06
None,Orenburg,RUS,1,1330.17077637,2025-11-30,2025-12-05
None,Lok Zagreb,CRO,1,1329.7052002,2025-11-28,2025-12-11
None,Breda,NED,1,1329.17077637,2025-11-30,2025-12-07
None,Grasshoppers,SUI,1,1328.67651367,2025-11-30,2025-12-06
None,Kosice,SLK,0,1328.31347656,2025-11-28,2025-12-11
None,Olimpija Ljubljana,SVN,1,1327.78845215,2025-11-30,2025-12-07
None,Genclerbirligi,TUR,1,1325.28662109,2025-11-29,2025-12-07
None,Asteras Tripolis,GRE,1,1324.41931152,2025-12-01,2025-12-07
None,Telstar,NED,1,1324.07250977,2025-12-01,2025-12-06
None,Zira,AZE,0,1323.5189209,2025-11-26,2025-12-10
None,Shamrock,IRL,0,1323.28063965,2025-11-28,2025-12-11
None,Mlada Boleslav,CZE,1,1321.74536133,2025-12-01,2025-12-06
None,Atromitos,GRE,1,1321.58630371,2025-12-01,2025-12-07
None,Fredericia,DEN,1,1320.74414062,2025-11-28,2025-12-01
None,Kristiansund,NOR,1,1319.85241699,2025-12-01,2025-12-10
None,Otelul Galati,ROM,1,1319.59777832,2025-11-30,2025-12-05
None,Nakchivan,AZE,0,1317.63513184,2025-11-26,2025-12-10
None,Osijek,CRO,1,1317.15136719,2025-11-28,2025-12-11
None,Sochi,RUS,1,1316.64074707,2025-11-22,2025-12-01
None,Sabah,AZE,0,1315.62280273,2025-11-26,2025-12-10
None,Bryne,NOR,1,1313.94384766,2025-12-01,2025-12-10
None,Panetolikos,GRE,1,1313.61706543,2025-12-01,2025-12-08
None,AVS Futebol,POR,1,1313.41650391,2025-11-29,2025-12-06
None,Arka,POL,1,1312.74536133,2025-12-01,2025-12-06
None,Aberdeen,SCO,1,1312.27478027,2025-12-01,2025-12-03
None,Varazdin,CRO,1,1311.68762207,2025-11-28,2025-12-11
None,Zalaegerszegi,HUN,1,1311.57983398,2025-11-30,2025-12-07
None,Nizhny Novgorod,RUS,1,1309.21838379,2025-11-30,2025-12-07
None,Cherno More,BUL,1,1308.81884766,2025-11-30,2025-12-03
None,Tescoma Zlin,CZE,1,1308.56079102,2025-11-30,2025-12-06
None,Nieciecza,POL,1,1307.46716309,2025-11-30,2025-12-07
None,St Mirren,SCO,1,1305.08068848,2025-11-30,2025-12-03
None,Kairat,KAZ,0,1303.08483887,2025-11-27,2025-12-09
None,Hapoel Haifa,ISR,1,1302.57128906,2025-11-30,2025-12-03
None,Fatih Karaguemruek,TUR,1,1299.2890625,2025-12-01,2025-12-07
None,Winterthur,SUI,1,1299.24633789,2025-11-30,2025-12-07
None,Slaven Belupo,CRO,1,1299.17285156,2025-11-28,2025-12-11
None,Wattens,AUT,1,1297.95837402,2025-11-30,2025-12-03
None,Netanya,ISR,1,1297.10314941,2025-12-01,2025-12-03
None,Halmstad,SWE,1,1296.06591797,2025-11-28,2025-12-11
None,Slovacko,CZE,1,1295.78125,2025-11-30,2025-12-06
None,MTK,HUN,1,1295.55212402,2025-11-30,2025-12-06
None,Brommapojkarna,SWE,1,1295.1541748,2025-11-28,2025-12-11
None,Noah,ARM,0,1294.59265137,2025-11-28,2025-12-11
None,Dundee United,SCO,1,1290.96679688,2025-11-30,2025-12-03
None,Kuopio,FIN,0,1288.82922363,2025-11-28,2025-12-11
None,Pardubice,CZE,1,1288.28637695,2025-12-01,2025-12-07
None,Zrinjski Mostar,BHZ,0,1287.55773926,2025-11-28,2025-12-11
None,Norrkoeping,SWE,1,1287.24401855,2025-11-28,2025-12-11
None,Ried,AUT,1,1287.14611816,2025-11-30,2025-12-06
None,Arges Pitesti,ROM,1,1287.12475586,2025-11-30,2025-12-11
None,Altach,AUT,1,1286.91943359,2025-12-01,2025-12-07
None,Pyunik,ARM,0,1286.8815918,2025-11-28,2025-12-11
None,UTA Arad,ROM,1,1286.06640625,2025-12-01,2025-12-08
None,Vaduz,LIE,0,1285.62231445,2025-11-28,2025-12-11
None,Dukla,CZE,1,1284.33691406,2025-11-30,2025-12-06
None,FK Riga,LAT,0,1283.32739258,2025-08-29,2025-12-31
None,Kryvbas,UKR,1,1282.65429688,2025-11-28,2025-12-01
None,Kolos,UKR,1,1282.22167969,2025-11-29,2025-12-06
None,St Patricks,IRL,0,1279.79956055,2025-11-28,2025-12-11
None,OFI,GRE,1,1278.55700684,2025-11-30,2025-12-06
None,Vikingur,ISL,0,1278.53051758,2025-11-28,2025-12-11
None,Metalist 1925,UKR,1,1278.12988281,2025-12-01,2025-12-07
None,Kifisias,GRE,1,1275.95336914,2025-11-30,2025-12-06
None,Diosgyori,HUN,1,1275.70910645,2025-11-30,2025-12-06
None,Kilmarnock,SCO,1,1275.42297363,2025-11-30,2025-12-03
None,Stromsgodset,NOR,1,1273.78674316,2025-12-01,2025-12-10
None,Aarau,SUI,1,1272.48620605,2025-11-28,2025-12-11
None,Petrolul Ploiesti,ROM,1,1271.0513916,2025-11-28,2025-12-01
None,Karpaty,UKR,1,1270.43017578,2025-11-30,2025-12-05
None,Kisvarda,HUN,1,1266.44616699,2025-12-01,2025-12-04
None,Degerfors,SWE,1,1266.14343262,2025-11-28,2025-12-11
None,Bravo,SVN,1,1265.99230957,2025-12-01,2025-12-07
None,GAK,AUT,1,1265.34655762,2025-11-30,2025-12-07
None,Ujpest,HUN,1,1263.85290527,2025-12-01,2025-12-07
None,BW Linz,AUT,1,1261.78027344,2025-11-30,2025-12-06
None,Drita,KOS,0,1261.25390625,2025-11-28,2025-12-11
None,Zorya,UKR,1,1260.13989258,2025-12-01,2025-12-05
None,Hapoel Jerusalem,ISR,1,1259.84936523,2025-11-30,2025-12-02
None,Olexandriya,UKR,1,1259.34924316,2025-12-01,2025-12-07
None,Bnei Sakhinin,ISR,1,1258.45129395,2025-11-30,2025-12-02
None,Dundee,SCO,1,1257.65917969,2025-11-30,2025-12-03
None,LNZ,UKR,1,1257.52722168,2025-11-30,2025-12-06
None,HNK Gorica,CRO,1,1257.0300293,2025-11-28,2025-12-11
None,CSKA 1948 Sofia,BUL,1,1252.70214844,2025-11-30,2025-12-03
None,Falkirk,SCO,1,1252.42871094,2025-12-01,2025-12-03
None,Ashdod,ISR,1,1251.90319824,2025-12-01,2025-12-03
None,Novi Sad,SRB,1,1251.89404297,2025-11-30,2025-12-07
None,Arda,BUL,1,1251.88049316,2025-11-29,2025-12-02
None,Oester,SWE,1,1251.2590332,2025-11-28,2025-12-11
None,Hermannstadt,ROM,1,1249.32336426,2025-12-01,2025-12-07
None,Varnamo,SWE,1,1249.12304688,2025-11-28,2025-12-11
None,Ararat,ARM,0,1246.50915527,2025-11-28,2025-12-11
None,Aktobe,KAZ,0,1246.46057129,2025-11-27,2025-12-09
None,HJK Helsinki,FIN,0,1243.91711426,2025-11-28,2025-12-11
None,Nyiregyhaza,HUN,1,1241.08813477,2025-11-29,2025-12-06
None,Rukh Lviv,UKR,1,1236.23986816,2025-12-01,2025-12-07
None,Shelbourne,IRL,0,1236.12255859,2025-11-28,2025-12-11
None,Derry City,IRL,0,1235.43322754,2025-11-28,2025-12-11
None,H Tel Aviv,ISR,1,1232.12512207,2025-11-30,2025-12-02
None,Veres,UKR,1,1227.09606934,2025-11-30,2025-12-07
None,Kazincbarcika,HUN,1,1222.76452637,2025-11-30,2025-12-03
None,RFS,LAT,0,1221.79467773,2025-08-29,2025-12-31
None,Shkendija,MAC,0,1221.59191895,2025-11-28,2025-12-11
None,Zeljeznicar,BHZ,0,1219.41296387,2025-11-28,2025-12-11
None,Panserraikos,GRE,1,1218.52319336,2025-11-30,2025-12-08
None,Unirea Slobozia,ROM,1,1217.9387207,2025-12-01,2025-12-05
None,Larisa,GRE,1,1217.16845703,2025-11-30,2025-12-07
None,Csikszereda,ROM,1,1216.58789062,2025-11-29,2025-12-11
None,Lok Plovdiv,BUL,1,1212.96655273,2025-11-29,2025-12-03
None,Breidablik,ISL,0,1212.91430664,2025-11-28,2025-12-11
None,FK Sarajevo,BHZ,0,1212.89172363,2025-11-28,2025-12-11
None,Obolon Kyiv,UKR,1,1212.8326416,2025-11-29,2025-12-06
None,Borac Banja Luka,BHZ,0,1212.49243164,2025-11-28,2025-12-11
None,Novi Pazar,SRB,1,1208.71948242,2025-11-30,2025-12-07
None,Haugesund,NOR,1,1208.07373047,2025-12-01,2025-12-10
None,Ironi Tiberias,ISR,1,1205.6463623,2025-11-30,2025-12-03
None,Ordabasy,KAZ,0,1205.30749512,2025-11-27,2025-12-09
None,Valur,ISL,0,1204.77990723,2025-11-28,2025-12-11
None,Dinamo Minsk,BLR,0,1202.69592285,2025-08-29,2025-12-31
None,Ilves Tampere,FIN,0,1202.64013672,2025-11-28,2025-12-11
None,Radomlje,SVN,1,1196.52453613,2025-11-30,2025-12-06
None,Zeleznicar Pancevo,SRB,1,1196.01281738,2025-11-30,2025-12-07
None,Slavia Sofia,BUL,1,1194.5949707,2025-12-01,2025-12-04
None,Cukaricki,SRB,1,1194.08288574,2025-11-29,2025-12-04
None,Botev Plovdiv,BUL,1,1194.07995605,2025-11-30,2025-12-02
None,Akureyri,ISL,0,1192.89538574,2025-11-28,2025-12-11
None,Lok Sofia,BUL,1,1192.57385254,2025-11-29,2025-12-02
None,Ballkani,KOS,0,1192.32751465,2025-11-28,2025-12-11
None,Kragujevac,SRB,1,1189.80419922,2025-11-30,2025-12-07
None,H Petach Tikva,ISR,1,1189.72644043,2025-11-30,2025-12-02
None,Klaksvik,FAR,0,1189.47131348,2025-08-15,2025-12-31
None,Livingston,SCO,1,1185.98999023,2025-12-01,2025-12-06
None,Dinamo Tirana,ALB,0,1183.72375488,2025-08-29,2025-12-31
None,Seinajoki,FIN,0,1180.44152832,2025-11-28,2025-12-11
None,Banants,ARM,0,1179.60473633,2025-11-28,2025-12-11
None,Backa Topola,SRB,1,1179.59875488,2025-12-01,2025-12-08
None,Auda,LAT,0,1179.07128906,2025-08-29,2025-12-31
None,Neman Grodno,BLR,0,1179.02661133,2025-08-29,2025-12-31
None,Metaloglobus,ROM,1,1174.47546387,2025-11-28,2025-12-01
None,Daugavpils,LAT,0,1171.93493652,2025-08-29,2025-12-31
None,Zalgiris Vilnius,LIT,0,1167.50366211,2025-08-15,2025-12-31
None,Mura,SVN,1,1167.46264648,2025-11-30,2025-12-06
None,Aluminij,SVN,1,1163.90722656,2025-11-29,2025-12-06
None,Kiryat Shmona,ISR,1,1162.27319336,2025-11-30,2025-12-02
None,Primorje,SVN,1,1160.19445801,2025-11-29,2025-12-07
None,Torpedo Kutaisi,GEO,0,1159.65441895,2025-08-01,2025-12-31
None,Petrocub,MOL,0,1159.45910645,2025-08-15,2025-12-31
None,Partizani Tirana,ALB,0,1158.83312988,2025-08-29,2025-12-31
None,Egnatia,ALB,0,1157.89331055,2025-08-29,2025-12-31
None,OFK,SRB,1,1155.42004395,2025-12-01,2025-12-06
None,Mladost Lucani,SRB,1,1151.04321289,2025-11-30,2025-12-08
None,FC Spaeri,GEO,0,1150.32836914,2025-08-01,2025-12-31
None,Dila Gori,GEO,0,1149.45703125,2025-08-01,2025-12-31
None,Saburtalo,GEO,0,1149.44433594,2025-08-01,2025-12-31
None,Vllaznia,ALB,0,1145.86279297,2025-08-29,2025-12-31
None,Botev Vratsa,BUL,1,1143.58666992,2025-12-01,2025-12-04
None,Beroe Stara Zagora,BUL,1,1142.66394043,2025-11-30,2025-12-03
None,Maccabi Bnei Raina,ISR,1,1140.31396484,2025-11-30,2025-12-02
None,Spartak Varna,BUL,1,1135.45043945,2025-11-30,2025-12-04
None,Kauno Zalgiris,LIT,0,1131.27331543,2025-08-15,2025-12-31
None,Flora Tallinn,EST,0,1130.34924316,2025-08-15,2025-12-31
None,Domzale,SVN,1,1128.51184082,2025-12-01,2025-12-05
None,Levski Krumovgrad,BUL,1,1128.10131836,2025-11-28,2025-12-11
None,Hamrun,MLT,0,1126.65197754,2025-11-28,2025-12-11
None,Dinamo Brest,BLR,0,1124.8527832,2025-08-29,2025-12-31
None,Kudrivka,UKR,1,1124.5994873,2025-11-30,2025-12-06
None,IMT,SRB,1,1122.71069336,2025-11-29,2025-12-07
None,Zimbru,MOL,0,1121.74816895,2025-08-15,2025-12-31
None,Episentr,UKR,1,1116.42138672,2025-12-01,2025-12-08
None,Vukovar,CRO,1,1116.26586914,2025-11-28,2025-12-11
None,Radnik Surdulica,SRB,1,1113.77062988,2025-12-01,2025-12-08
None,Linfield,NIR,0,1112.89929199,2025-08-29,2025-12-31
None,Banga,LIT,0,1112.11181641,2025-08-15,2025-12-31
None,Septemvri Sofia,BUL,1,1110.99841309,2025-12-01,2025-12-03
None,Torpedo Zhodino,BLR,0,1109.97851562,2025-08-29,2025-12-31
None,Milsami Orhei,MOL,0,1106.4597168,2025-08-15,2025-12-31
None,Hegelmann,LIT,0,1105.8293457,2025-08-15,2025-12-31
None,Zlatibor,SRB,1,1104.43237305,2025-11-30,2025-12-08
None,Nis,SRB,1,1102.91845703,2025-11-30,2025-12-08
None,Ivanjica,SRB,1,1100.05529785,2025-11-30,2025-12-06
None,Decic,MNT,0,1098.27709961,2025-08-01,2025-12-31
None,Vardar,MAC,0,1097.74645996,2025-11-28,2025-12-11
None,SK Poltava,UKR,1,1095.23950195,2025-11-28,2025-12-01
None,Sileks,MAC,0,1089.07543945,2025-11-28,2025-12-11
None,Prishtine,KOS,0,1087.24255371,2025-11-28,2025-12-11
None,Paide Linnameeskond,EST,0,1082.51745605,2025-08-15,2025-12-31
None,Sutjeska,MNT,0,1082.15710449,2025-08-01,2025-12-31
None,Rabotnicki,MAC,0,1079.39880371,2025-11-28,2025-12-11
None,Montana 1921,BUL,1,1067.74658203,2025-11-29,2025-12-02
None,Nomme Kalju,EST,0,1067.46813965,2025-08-15,2025-12-31
None,Floriana,MLT,0,1067.25195312,2025-11-28,2025-12-11
None,The New Saints,WAL,0,1066.42773438,2025-07-30,2025-12-31
None,Differdang,LUX,0,1064.40563965,2025-08-29,2025-12-31
None,Malisheva,KOS,0,1060.34741211,2025-11-28,2025-12-11
None,Larne,NIR,0,1059.32751465,2025-08-29,2025-12-31
None,Hibernians Paola,MLT,0,1059.11865234,2025-11-28,2025-12-11
None,R Letzebuerg,LUX,0,1055.80236816,2025-08-29,2025-12-31
None,Birkirkara,MLT,0,1054.67541504,2025-11-28,2025-12-11
None,Blagoevgrad,BUL,1,1053.99182129,2025-11-28,2025-12-11
None,Krusevac,SRB,1,1052.87023926,2025-11-30,2025-12-07
None,Dungannon,NIR,0,1052.24328613,2025-08-29,2025-12-31
None,FC Infonet,EST,0,1050.10693359,2025-08-15,2025-12-31
None,HB Torshavn,FAR,0,1050.02600098,2025-08-15,2025-12-31
None,Una Strassen,LUX,0,1047.87158203,2025-08-29,2025-12-31
None,Dobrudzha,BUL,1,1044.34313965,2025-12-01,2025-12-04
None,Lincoln,GIB,0,1042.73669434,2025-11-28,2025-12-11
None,Runavik,FAR,0,1039.27258301,2025-08-15,2025-12-31
None,Hebar,BUL,1,1036.96557617,2025-11-28,2025-12-11
None,Dudelange,LUX,0,1035.68371582,2025-08-29,2025-12-31
None,Podgorica,MNT,0,1034.60522461,2025-08-01,2025-12-31
None,Gota,FAR,0,1033.25927734,2025-08-15,2025-12-31
None,Cliftonville,NIR,0,1032.94494629,2025-08-29,2025-12-31
None,Escaldes,AND,0,1002.06817627,2025-08-01,2025-12-31
None,Penybont,WAL,0,988.081848145,2025-07-30,2025-12-31
None,Haverfordwest,WAL,0,985.360229492,2025-07-30,2025-12-31
None,St Josephs,GIB,0,958.79095459,2025-11-28,2025-12-11
None,Santa Coloma,AND,0,954.305236816,2025-08-01,2025-12-31
None,Atletic Club Escaldes,AND,0,944.222595215,2025-08-01,2025-12-31
None,FCB Magpies,GIB,0,925.714538574,2025-11-28,2025-12-11
None,SS Virtus,SMR,0,767.627746582,2025-08-29,2025-12-31
None,Tre Fiori,SMR,0,736.193237305,2025-08-29,2025-12-31
None,La Fiorita,SMR,0,716.190124512,2025-08-29,2025-12-31


